$GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   1        : 1                         CSCER048 TUDU1501    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         CSCER048
  
@YEAR DOY   DAS   DAP TMEAN TKILL  GSTD  L#SD PARID PARUD  AWAD  LAID  SAID  CAID  TWAD SDWAD  RWAD  CWAD  LWAD  SWAD  HWAD  HIAD CHWAD  EWAD RSWAD SNWPD SNWLD SNWSD  RS%D  H#AD  HWUD  T#AD  SLAD  RDPD  PTFD  SWXD WAVRD WUPRD  WFTD  WFPD  WFGD  NFTD  NFPD  NFGD NUPRD  TFPD  TFGD VRNFD DYLFD
   15 151    74    74  15.4 -11.4 33.65  6.99  0.83  1.97 178.8  2.07 0.242  2.32  3898    21   529  3348   626  2721     0  0.00     0     0  2315     0 50.11 6.435  69.1     0     0   602   331  0.83  0.81  84.1  25.3  3.47  0.00  0.00  0.00  0.11  0.11  0.11   0.3  0.00  0.00  0.00  0.00
   15 152    75    75  19.0 -10.0 34.50  7.15  0.85  1.91 195.2  2.27 0.267  2.54  4077    21   550  3505   689  2816     0  0.00     0     0  2367     0 51.51 6.937  67.5     0     0   602   330  0.85  0.81  82.0  20.1  2.94  0.00  0.00  0.00  0.14  0.14  0.14   0.2  0.00  0.00  0.00  0.00
   15 153    76    76  19.8  -8.6 35.37  7.31  0.88  1.76 171.1  2.46 0.291  2.75  4233    21   569  3642   752  2890     0  0.00     0     0  2401     0 52.96 7.480  65.9     0     0   602   327  0.87  0.81  80.1  20.4  3.13  0.00  0.00  0.00  0.20  0.20  0.20   0.1  0.00  0.00  0.00  0.00
   15 154    77    77  20.5  -6.9 36.28  7.48  0.89  1.65 189.1  2.64 0.315  2.96  4405    21   591  3793   812  2981     0  0.00     0     0  2450     0 54.47 8.062  64.6     0     0   602   325  0.89  0.81  77.6  16.3  2.33  0.00  0.00  0.00  0.25  0.25  0.25   0.1  0.00  0.03  0.00  0.00
   15 155    78    78  19.7  -6.0 37.16  7.65  0.91  1.55 172.2  2.81 0.337  3.15  4562    21   610  3931   869  3062     0  0.00     0     0  2492     0 55.93 8.642  63.4     0     0   602   323  0.91  0.81  75.3  16.6  2.23  0.00  0.00  0.00  0.30  0.30  0.30   0.1  0.00  0.00  0.00  0.00
   15 156    79    79  21.8  -6.0 38.12  7.83  0.92  1.48 158.3  2.97 0.358  3.32  4706    21   628  4057   922  3135     0  0.00     0     0  2529     0 57.55 9.306  62.3     0     0   602   322  0.93  0.81  73.2  16.1  1.99  0.00  0.00  0.00  0.33  0.33  0.33   0.1  0.00  0.12  0.00  0.00
   15 157    80    80  21.8  -6.0 39.09  8.01  0.93  1.43 180.2  3.12 0.381  3.50  4870    21   648  4201   975  3226     0  0.00     0     0  2579     0 59.17 9.988  61.4     0     0   602   320  0.95  0.81  72.4  13.4  1.36  0.00  0.00  0.00  0.35  0.35  0.35   0.1  0.00  0.12  0.00  0.00
   15 158    81    81  21.5  -6.0 40.04  8.19  0.94  1.38 140.4  3.35 0.410  3.76  4997    21   663  4313  1054  3258     0  0.00     0     0  2567     0 60.77 10.68  59.5     0     0   602   318  0.97  0.81  70.0  16.2  2.11  0.00  0.00  0.00  0.38  0.38  0.38   0.4  0.00  0.10  0.00  0.00
   15 159    82    82  16.1  -6.0 40.71  8.19  0.94  1.38 121.9  3.33 0.417  3.74  5109    21   676  4412  1051  3356     0  0.00     0     0  2631     5 60.77 11.22  59.7     0     0   602   317  0.98  0.81  84.8  25.4  1.83  0.00  0.00  0.00  0.37  0.37  0.37   0.5  0.00  0.00  0.00  0.00
   15 160    83    83  12.3  -6.0 41.23  8.19  0.94  1.43  66.6  3.31 0.421  3.73  5171    21   683  4466  1048  3410     0  0.00     0     0  2667     8 60.77 11.63  59.8     0     0   602   316  0.99  0.82  85.3  53.3  9.23  0.00  0.00  0.00  0.35  0.35  0.35   2.0  0.00  0.00  0.00  0.00
   15 161    84    84  14.7  -6.0 41.84  8.19  0.94  1.49 123.2  3.29 0.429  3.72  5285    21   696  4568  1043  3512     0  0.00     0     0  2732    13 60.77 12.14  60.0     0     0   602   315  1.01  0.82  83.7  27.6  4.90  0.00  0.00  0.00  0.33  0.33  0.33   2.0  0.00  0.00  0.00  0.00
   15 162    85    85  18.3  -6.0 42.60  8.19  0.94  1.55 139.2  3.26 0.438  3.70  5414    21   709  4683  1037  3628     0  0.00     0     0  2807    18 60.77 12.77  60.2     0     0   602   315  1.02  0.83  81.6  22.9  4.18  0.00  0.00  0.00  0.30  0.30  0.30   2.0  0.00  0.00  0.00  0.00
   15 163    86    86  20.9  -6.0 43.47  8.19  0.94  1.62 202.9  3.23 0.453  3.69  5603    21   728  4853  1031  3798     0  0.00     0     0  2915    24 60.77 13.51  60.4     0     0   602   314  1.04  0.84  77.8  14.6  2.76  0.00  0.00  0.00  0.27  0.27  0.27   2.0  0.00  0.06  0.00  0.00
   15 164    87    87  20.1  -6.0 44.31  8.19  0.93  1.69 173.5  3.21 0.464  3.67  5765    21   744  4999  1025  3944     0  0.00     0     0  3009    30 60.77 14.25  60.5     0     0   602   313  1.06  0.84  83.9  19.8  2.12  0.00  0.00  0.00  0.23  0.23  0.23   2.0  0.00  0.01  0.00  0.00
   15 165    88    88  20.1  -6.0 45.15  8.19  0.93  1.76 170.5  3.18 0.476  3.65  5924    21   758  5144  1019  4090     0  0.00     0     0  3102    36 60.77 14.99  60.7     0     0   602   312  1.07  0.85 101.7  25.5  3.65  0.00  0.00  0.00  0.20  0.20  0.20   2.0  0.00  0.01  0.00  0.00
   15 166    89    89  15.1  -6.0 45.78  8.19  0.93  1.83  99.1  3.16 0.483  3.64  6017    21   766  5230  1015  4174     0  0.00     0     0  3157    40 60.77 15.57  60.8     0     0   602   311  1.08  0.86 121.1  61.1  9.42  0.00  0.00  0.00  0.17  0.17  0.17   2.0  0.00  0.00  0.00  0.00
   15 167    90    90  15.2  -6.0 46.41  8.19  0.93  1.89 161.8  3.14 0.495  3.63  6170    21   779  5369  1011  4314     0  0.00     0     0  3246    45 60.77 16.15  61.0     0     0   602   310  1.10  0.86 119.2  37.4  6.61  0.00  0.00  0.00  0.15  0.15  0.15   2.0  0.00  0.00  0.00  0.00
   15 168    91    91  14.8  -6.0 47.03  8.19  0.93  1.94 185.3  3.12 0.509  3.62  6345    21   793  5531  1006  4475     0  0.00     0     0  3347    49 60.77 16.73  61.1     0     0   602   310  1.11  0.87 116.8  33.2  6.06  0.00  0.00  0.00  0.12  0.12  0.12   2.0  0.00  0.00  0.00  0.00
   15 169    92    92  13.2  -6.0 47.58  8.19  0.93  2.00 174.4  3.10 0.522  3.62  6510    21   805  5683  1002  4628     0  0.00     0     0  3442    53 60.77 17.25  61.1     0     0   602   309  1.12  0.88 126.6  40.9  7.00  0.00  0.00  0.00  0.10  0.10  0.10   2.0  0.00  0.00  0.00  0.00
   15 170    93    93  13.2  -6.0 48.13  8.19  0.93  2.04 136.6  3.08 0.532  3.61  6639    21   815  5804   998  4748     0  0.00     0     0  3518    57 60.77 17.78  61.2     0     0   602   308  1.13  0.88 125.4  53.3  9.34  0.00  0.00  0.00  0.07  0.07  0.07   2.0  0.00  0.00  0.00  0.00
   15 171    94    94  12.2  -6.0 48.64  8.19  0.93  2.09 155.0  3.06 0.545  3.61  6787    21   825  5941   995  4850     0  0.00    36    36  3604    61 60.77 18.28  61.3     0     0   602   308  1.14  0.89 124.5  48.7  9.37  0.00  0.00  0.00  0.05  0.05  0.05   2.0  0.00  0.00  0.00  0.00
   15 172    95    95  13.6  -6.0 49.20  8.19  0.92  2.13 188.6  3.04 0.560  3.60  6966    21   837  6109   990  4856     0  0.00   198    79  3709    65 60.77 18.84  61.4     0     0   602   307  1.15  0.89 122.9  38.9  7.58  0.00  0.00  0.00  0.03  0.03  0.03   2.0  0.00  0.00  0.00  0.00
   15 173    96    96  16.2  -6.0 49.88  8.19  0.92  2.18 197.5  3.02 0.575  3.59  7155    21   848  6285   985  4851     0  0.00   380   125  3819    69 60.77 19.52  61.4     0     0   602   307  1.17  0.89 130.7  38.1  6.97  0.00  0.00  0.00  0.01  0.01  0.01   2.0  0.00  0.00  0.00  0.00
   15 174    97    97  13.1  -6.0 51.70  8.19  0.92  2.21 179.4  3.00 0.589  3.59  7327    21   859  6447   981  4834     0  0.00   558   167  3920    73 60.77 20.08  61.5     0     0   602   306  1.18  0.90 131.7  45.9  8.38  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 175    98    98  13.9  -6.0 54.02  8.19  0.92  2.21 234.2  2.98 0.607  3.59  7552    21   871  6659   977  4878     0  0.00   727   222  4051    77 60.77 20.67  61.5     0     0   602   305  1.19  0.91 128.8  33.4  6.35  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 176    99    99  13.8  -6.0 56.33  8.19  0.92  2.21 262.3  2.97 0.627  3.59  7805    21   883  6900   973  4913     0  0.00   933   285  4200    80 60.77 21.28  61.6     0     0   602   305  1.20  0.92 125.2  28.9  5.91  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 177   100   100  16.5  -6.0 59.08  8.19  0.92  2.21 271.1  2.95 0.647  3.59  8067    21   894  7152   969  4945     0  0.00  1154   351  4355    85 60.77 22.00  61.6     0     0   602   304  1.21  0.93 121.4  25.5  5.46  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 178   101   101  18.4  -6.0 65.34  8.19  0.92  2.21 203.8  2.92 0.661  3.58  8266    21   901  7344   963  4925     0  0.00  1366   400  4475    90 60.77 22.82  61.7     0     0   602   303  1.23  0.94 120.0  32.8  7.17  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 179   102   102  17.9  -6.0 70.43  8.19  0.92  2.21 210.5  2.90 0.676  3.58  8471    21   906  7545   958  4960     0  0.00  1531   453  4600    94 60.77 23.63  61.7     0     0   602   303  1.24  0.95 117.5  31.4  6.37  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 180   103   103  18.9  -6.0 71.64  8.19  0.91  2.21 239.5  2.88 0.695  3.57  8707    21   909  7776   953  5015     7  0.00  1702   520  4738    99 60.77 24.48  61.8 16390 .0000   602   302  1.26  0.97 114.4  26.2  4.44  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 181   104   104  20.6  -6.0 72.96  8.19  0.91  2.21 275.3  2.85 0.689  3.54  8979    21   912  8046   947  5026    34  0.00  1934   547  4985   105 60.77 25.42  63.0 16390 .0002   602   301  1.27  0.98 110.7  21.1  3.59  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.04  0.00  0.00
   15 182   105   105  21.0  -6.0 74.31  8.19  0.91  2.21 259.7  2.82 0.684  3.51  9236    21   914  8301   941  5168    85  0.01  1995   598  5194   110 60.77 26.38  64.1 16390 .0005   602   300  1.29  0.98 107.5  21.7  3.73  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.07  0.00  0.00
   15 183   106   106  22.2  -6.0 75.73  8.19  0.91  2.21 257.1  2.80 0.678  3.48  9490    21   916  8553   935  5290   164  0.02  2048   677  5373   116 60.77 27.39  65.0 16390 .0010   602   299  1.31  0.98 104.6  20.8  2.81  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.15  0.00  0.00
   15 184   107   107  23.0  -6.0 77.21  8.19  0.90  2.21 280.5  2.77 0.672  3.44  9767    21   918  8827   928  5406   272  0.03  2099   785  5546   122 60.77 28.45  65.8 16390 .0017   602   298  1.33  0.98 101.3  18.1  2.31  0.00  0.00  0.00  0.00  0.00  0.00   1.7  0.00  0.20  0.00  0.00
   15 185   108   108  24.6  -6.0 78.78  8.19  0.90  2.21 270.8  2.74 0.666  3.40 10034    21   920  9093   921  5490   418  0.05  2136   931  5672   129 60.77 29.58  66.4 16390 .0025   602   297  1.35  0.98  98.1  17.7  1.44  0.00  0.00  0.00  0.00  0.00  0.00   0.8  0.00  0.30  0.00  0.00
   15 186   109   109  25.5  -6.0 80.09  8.19  0.90  2.10 249.0  2.71 0.660  3.37 10280    21   922  9337   913  5532   602  0.06  2155  1115  5739   135 60.77 30.75  66.7 16390 .0037   602   296  1.37  0.98  95.1  17.5  1.22  0.00  0.00  0.06  0.00  0.00  0.00   0.4  0.05  0.37  0.00  0.00
   15 187   110   110  23.2  -6.0 80.42  8.19  0.90  1.87 185.6  2.70 0.655  3.35 10463    21   923  9519   913  5522   795  0.08  2151  1308  5729   137 60.77 31.82  66.7 16390 .0049   602   295  1.39  0.98  93.7  21.7  0.86  0.28  0.14  0.34  0.02  0.02  0.02   0.2  0.00  0.21  0.00  0.00
   15 188   111   111  25.1  -6.0 80.78  8.19  0.89  1.03 127.2  2.63 0.649  3.28 10588    21   924  9643   894  5463  1005  0.10  2130  1518  5657   151 60.77 32.98  66.7 16390 .0061   602   294  1.41  0.98  96.5  17.1  0.51  0.97  0.49  0.61  0.08  0.08  0.08   0.1  0.01  0.34  0.00  0.00
   15 189   112   112  17.4  -6.0 81.03  8.19  0.89  1.79 140.8  2.63 0.646  3.27 10727    21   925  9781   895  5457  1150  0.12  2127  1663  5652   152 60.77 33.78  66.7 16390 .0070   602   293  1.42  0.98 101.4  33.5  3.15  0.00  0.00  0.00  0.19  0.19  0.19   1.4  0.00  0.00  0.00  0.00
   15 190   113   113  13.9  -6.0 81.23  8.19  0.89  1.84 173.2  2.62 0.643  3.26 10898    21   926  9951   896  5504  1251  0.13  2147  1764  5722   153 60.77 34.42  66.9 16390 .0076   602   293  1.44  0.98  99.1  29.3  2.94  0.00  0.00  0.00  0.17  0.17  0.17   2.0  0.00  0.00  0.00  0.00
   15 191   114   114  14.9  -6.0 81.44  8.19  0.89  1.88 213.1  2.62 0.639  3.25 11109    21   928 10160   895  5569  1366  0.13  2175  1879  5817   154 60.77 35.11  67.3 16390 .0083   602   292  1.45  0.98  96.3  22.9  2.33  0.00  0.00  0.00  0.15  0.15  0.15   1.1  0.00  0.00  0.00  0.00
   15 192   115   115  18.3  -6.0 81.70  8.19  0.89  0.91 119.0  2.56 0.636  3.19 11226    21   928 10276   877  5545  1519  0.15  2169  2032  5793   167 60.77 35.96  67.4 16390 .0093   602   292  1.46  0.98  95.6  18.3  0.48  1.00  0.52  0.63  0.13  0.13  0.13   0.2  0.00  0.00  0.00  0.00
   15 193   116   116  20.5  -6.0 82.00  8.19  0.88  0.85  92.7  2.50 0.631  3.13 11317    21   929 10367   859  5490  1690  0.16  2149  2203  5725   179 60.77 36.91  67.4 16390 .0103   602   291  1.48  0.98  95.3  21.0  0.48  1.00  0.52  0.63  0.21  0.21  0.21   0.1  0.00  0.03  0.00  0.00
   15 194   117   117  18.4  -6.0 82.26  8.19  0.88  1.23  80.3  2.49 0.628  3.12 11396    21   929 10446   859  5437  1844  0.18  2126  2357  5652   181 60.77 37.77  67.1 16390 .0112   602   290  1.49  0.98  95.2  37.5  0.79  0.42  0.21  0.39  0.29  0.29  0.29   0.1  0.00  0.00  0.00  0.00
   15 195   118   118  20.6  -6.0 82.55  8.19  0.87  0.70  64.7  2.43 0.624  3.06 11459    21   929 10509   841  5362  2016  0.19  2098  2529  5555   193 60.77 38.72  66.9 16390 .0123   602   289  1.51  0.98  95.2  25.1  0.51  0.97  0.49  0.60  0.38  0.38  0.38   0.1  0.00  0.04  0.00  0.00
   15 196   119   119  21.7  -6.0 82.86  8.19  0.87  0.49  47.1  2.38 0.619  2.99 11505    21   928 10556   823  5268  2197  0.21  2062  2710  5432   205 60.77 39.73  66.6 16390 .0134   602   288  1.53  0.98  95.5  23.8  0.44  1.00  0.56  0.66  0.49  0.49  0.49   0.1  0.00  0.11  0.00  0.00
   15 197   120   120  22.4  -6.0 83.18  8.19  0.86  0.31  35.9  2.32 0.615  2.93 11540    21   928 10591   806  5163  2384  0.23  2021  2896  5292   217 60.77 40.77  66.2 16390 .0145   602   288  1.55  0.98  96.0  19.1  0.34  1.00  0.66  0.74  0.59  0.59  0.59   0.1  0.00  0.16  0.00  0.00
   15 198   121   121  24.6  -6.0 83.53  8.19  0.85  0.21  24.9  2.22 0.611  2.83 11563    21   927 10615   773  5039  2589  0.24  1976  3102  5133   238 60.77 41.91  65.9 16390 .0158   602   287  1.57  0.98  96.9  18.1  0.28  1.00  0.72  0.78  0.66  0.66  0.66   0.0  0.00  0.31  0.00  0.00
   15 199   122   122  22.0  -6.0 83.85  8.19  0.83  0.17  17.8  2.12 0.607  2.73 11580    21   926 10633   742  4926  2772  0.26  1934  3285  4988   259 60.77 42.93  65.6 16390 .0169   602   286  1.59  0.98  97.8  22.5  0.28  1.00  0.72  0.78  0.72  0.72  0.72   0.0  0.00  0.13  0.00  0.00
   15 200   123   123  22.4  -6.0 84.17  8.19  0.82  0.13  12.6  2.03 0.603  2.63 11591    21   925 10645   711  4807  2959  0.28  1890  3472  4833   278 60.77 43.96  65.2 16390 .0181   602   285  1.60  0.98  98.9  24.4  0.27  1.00  0.73  0.80  0.77  0.77  0.77   0.0  0.00  0.16  0.00  0.00
   15 201   124   124  23.3  -6.0 84.50  8.19  0.81  0.11   9.1  1.94 0.599  2.53 11599    21   924 10654   681  4679  3154  0.30  1842  3667  4666   297 60.77 45.04  64.8 16390 .0192   602   284  1.62  0.98 100.2  27.7  0.26  1.00  0.74  0.80  0.81  0.81  0.81   0.0  0.00  0.22  0.00  0.00
   15 202   125   125  24.2  -6.0 84.85  8.19  0.79  0.07   6.7  1.85 0.595  2.44 11605    21   923 10661   653  4545  3356  0.31  1791  3869  4488   316 60.77 46.16  64.2 16390 .0205   602   283  1.64  0.98 101.7  23.0  0.20  1.00  0.80  0.85  0.85  0.85  0.85   0.0  0.00  0.28  0.00  0.00
   15 203   126   126  25.0  -6.0 85.20  8.19  0.78  0.05   4.9  1.77 0.591  2.36 11609    21   922 10665   625  4405  3565  0.33  1737  4077  4302   333 60.77 47.31  63.6 16390 .0217   602   282  1.66  0.98 103.3  21.3  0.17  1.00  0.83  0.87  0.87  0.87  0.87   0.0  0.00  0.33  0.00  0.00
   15 204   127   127  21.4  -6.0 85.51  8.19  0.76  0.07   4.1  1.69 0.587  2.27 11612    21   921 10669   599  4285  3743  0.35  1692  4256  4144   350 60.77 48.30  63.0 16390 .0228   602   281  1.68  0.98 104.6  42.3  0.30  1.00  0.70  0.77  0.90  0.90  0.90   0.0  0.00  0.09  0.00  0.00
   15 205   128   128  22.0  -6.0 85.82  8.19  0.75  0.03   3.1  1.61 0.584  2.19 11614    21   920 10672   574  4161  3926  0.37  1645  4439  3980   366 60.77 49.31  62.4 16390 .0240   602   281  1.70  0.98 106.1  28.0  0.18  1.00  0.82  0.86  0.92  0.92  0.92   0.0  0.00  0.13  0.00  0.00
   15 206   129   129  18.8  -6.0 86.09  8.19  0.73  0.03   2.6  1.54 0.581  2.12 11615    21   919 10675   550  4056  4083  0.38  1605  4596  3841   381 60.77 50.17  61.8 16390 .0249   602   280  1.72  0.98 107.3  33.4  0.20  1.00  0.80  0.84  0.93  0.93  0.93   0.0  0.00  0.00  0.00  0.00
   15 207   130   130  15.6  -6.0 86.31  8.19  0.71  0.02   2.0  1.47 0.579  2.05 11617    21   918 10677   527  3971  4210  0.39  1574  4723  3731   395 60.77 50.89  61.4 16390 .0257   602   279  1.73  0.98 108.3  33.5  0.18  1.00  0.82  0.86  0.94  0.94  0.94   0.0  0.00  0.00  0.00  0.00
   15 208   131   131  18.3  -6.0 86.58  8.19  0.70  0.02   1.5  1.41 0.576  1.98 11617    21   918 10678   505  3867  4363  0.41  1535  4876  3593   409 60.77 51.73  60.8 16390 .0266   602   279  1.74  0.98 112.4  39.9  0.20  1.00  0.80  0.85  0.95  0.95  0.95   0.0  0.00  0.00  0.00  0.00
   15 209   132   132  17.5  -6.0 86.82  8.19  0.69  0.08   5.9  1.37 0.573  1.94 11622    21   917 10684   493  3770  4509  0.42  1496  5021  3460   416 60.77 52.53  60.1 16390 .0275   602   278  1.76  0.98 112.1  42.0  2.83  0.00  0.00  0.00  0.96  0.96  0.96   0.6  0.00  0.00  0.00  0.00
   15 210   133   133  15.0  -6.0 87.04  8.19  0.67  0.02   1.7  1.31 0.571  1.88 11623    21   916 10686   473  3691  4626  0.43  1467  5139  3357   429 60.77 53.22  59.6 16390 .0282   602   277  1.77  0.98 113.2  45.0  0.35  1.00  0.65  0.73  0.97  0.97  0.97   0.1  0.00  0.00  0.00  0.00
   15 211   134   134  14.6  -6.0 87.25  8.19  0.64  0.02   1.5  1.21 0.569  1.78 11624    21   916 10687   438  3619  4738  0.44  1443  5251  3268   450 60.77 53.89  59.4 16390 .0289   602   277  1.78  0.98 113.2  40.6  0.35  1.00  0.65  0.73  0.97  0.97  0.97   0.1  0.00  0.00  0.00  0.00
   15 212   135   135  16.4  -6.0 87.48  8.19  0.61  0.01   0.7  1.12 0.567  1.68 11624    21   915 10688   404  3528  4875  0.46  1412  5388  3151   470 60.77 54.64  59.0 16390 .0297   602   276  1.80  0.98 114.2  41.6  0.20  1.00  0.80  0.84  0.98  0.98  0.98   0.0  0.00  0.00  0.00  0.00
   15 213   136   136  17.0  -6.0 87.72  8.19  0.58  0.01   0.5  1.02 0.565  1.59 11624    21   914 10688   370  3433  5016  0.47  1379  5529  3030   490 60.77 55.42  58.5 16390 .0306   602   276  1.81  0.98 115.4  61.5  0.24  1.00  0.76  0.81  0.98  0.98  0.98   0.0  0.00  0.00  0.00  0.00
   15 214   137   137  19.0  -6.0 88.00  8.19  0.55  0.01   0.3  0.93 0.562  1.49 11623    21   913 10689   337  3327  5175  0.48  1340  5688  2892   510 60.77 56.28  57.8 16390 .0316   602   275  1.82  0.98 116.8  49.1  0.18  1.00  0.82  0.86  0.99  0.99  0.99   0.0  0.00  0.00  0.00  0.00
   15 215   138   138  19.8  -6.0 88.28  8.19  0.51  0.00   0.3  0.83 0.559  1.39 11623    21   912 10689   303  3216  5340  0.50  1301  5853  2747   530 60.77 57.19  57.0 16390 .0326   602   274  1.84  0.98 118.4  44.0  0.16  1.00  0.84  0.88  0.99  0.99  0.99   0.0  0.00  0.00  0.00  0.00
   15 216   139   139  21.9  -6.0 88.59  8.19  0.47  0.00   0.2  0.74 0.554  1.29 11622    21   911 10689   269  3078  5522  0.52  1260  6035  2585   560 60.77 58.18  56.1 16390 .0337   602   274  1.86  0.98 120.1  43.2  0.15  1.00  0.85  0.89  0.99  0.99  0.99   0.0  0.00  0.12  0.00  0.00
   15 217   140   140  21.8  -6.0 88.90  8.19  0.42  0.00   0.2  0.64 0.549  1.19 11621    21   910 10689   234  2942  5704  0.53  1219  6217  2424   590 60.77 59.17  55.2 16390 .0348   602   273  1.88  0.98 121.9  53.1  0.17  1.00  0.83  0.87  0.99  0.99  0.99   0.0  0.00  0.12  0.00  0.00
   15 218   141   141  23.4  -6.0 89.24  8.19  0.37  0.00   0.1  0.55 0.543  1.09 11620    21   909 10690   200  2796  5899  0.55  1173  6412  2249   620 60.77 60.24  53.9 16390 .0360   602   272  1.90  0.98 123.8  51.8  0.16  1.00  0.84  0.88  0.99  0.99  0.99   0.0  0.00  0.23  0.00  0.00
   15 219   142   142  24.8  -6.0 89.59  8.19  0.32  0.00   0.1  0.45 0.538  0.99 11619    21   908 10690   166  2642  6106  0.57  1124  6619  2062   651 60.77 61.36  52.4 16390 .0373   602   271  1.92  0.98 125.9  57.4  0.17  1.00  0.83  0.87  1.00  1.00  1.00   0.0  0.00  0.32  0.00  0.00
   15 220   143   143  25.2  -6.0 89.95  8.19  0.26  0.00   0.0  0.36 0.532  0.89 11618    21   907 10690   131  2486  6316  0.59  1074  6829  1872   683 60.77 62.51  50.7 16390 .0385   602   270  1.94  0.98 128.1  71.0  0.20  1.00  0.80  0.85  1.00  1.00  1.00   0.0  0.02  0.34  0.00  0.00
   15 221   144   144  24.7  -6.0 91.05  8.19  0.20  0.00   0.0  0.26 0.526  0.79 11617    21   906 10690    97  2424  6392  0.60  1063  6905  1815   713 60.77 63.63  50.6 16390 .0390   602   270  1.96  0.98 130.2  95.0  0.26  1.00  0.74  0.80  1.00  1.00  1.00   0.0  0.00  0.31  0.00  0.00

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   2        : 2                         CSCER048 TUDU1501    2
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  2   : 2                         CSCER048
  
@YEAR DOY   DAS   DAP TMEAN TKILL  GSTD  L#SD PARID PARUD  AWAD  LAID  SAID  CAID  TWAD SDWAD  RWAD  CWAD  LWAD  SWAD  HWAD  HIAD CHWAD  EWAD RSWAD SNWPD SNWLD SNWSD  RS%D  H#AD  HWUD  T#AD  SLAD  RDPD  PTFD  SWXD WAVRD WUPRD  WFTD  WFPD  WFGD  NFTD  NFPD  NFGD NUPRD  TFPD  TFGD VRNFD DYLFD
   15  77     0     0   7.7  -6.0  0.00  0.00  0.00  0.00   0.0  0.00 0.000  0.00   107   107     0     0     0     0     0  0.00     0     0     0     0     0     0   0.0     0     0   375   -99  0.03  0.98   3.0  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.24  1.00  0.00
   15  78     1     1   6.3  -6.0  2.65  0.00  0.00  0.00   0.0  0.00 0.000  0.00   107   107     0     0     0     0     0  0.00     0     0     0     0     0     0   0.0     0     0   375   -99  0.03  0.98   2.5  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.37  1.00  0.00
   15  79     2     2   5.4  -6.0  4.83  0.00  0.00  0.00   0.0  0.00 0.000  0.00   107   107     0     0     0     0     0  0.00     0     0     0     0     0     0   0.0     0     0   375   -99  0.03  0.98   2.1  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.46  1.00  0.00
   15  80     3     3   5.3  -6.0  5.99  0.00  0.00  0.00   0.0  0.00 0.000  0.00   107   107     0     0     0     0     0  0.00     0     0     0     0     0     0   0.0     0     0   375   -99  0.03  0.98   2.9  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.47  1.00  0.00
   15  81     4     4   4.1  -6.9  6.77  0.00  0.00  0.00   0.0  0.00 0.000  0.00   107   106     0     0     0     0     0  0.00     0     0     0     0     0     0   0.0     0     0   375   -99  0.03  0.98   3.5  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.59  0.95  0.00
   15  82     5     5   2.8  -7.8  7.21  0.00  0.00  0.00   0.0  0.00 0.000  0.00   106   106     1     0     0     0     0  0.00     0     0     0     0     0 .0000   0.0     0     0   375   -99  0.04  0.98   3.3  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.8  0.00  0.73  0.90  0.00
   15  83     6     6   6.6  -7.9  8.61  0.00  0.00  0.00   0.0  0.00 0.000  0.00   106   105     1     0     0     0     0  0.00     0     0     0     0     0 .0002   0.0     0     0   375   -99  0.05  0.98   3.5  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.4  0.00  0.34  0.85  0.00
