$PLANT NITROGEN ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   1        : 1                         CSCER048 TUDU1501    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         CSCER048
  
@YEAR DOY   DAS   DAP TMEAN  GSTD  NUAC  TNAD SDNAD  RNAD  CNAD  LNAD  SNAD  HNAD   HIND  RSNAD  SNNPD SNN0D SNN1D  RN%D  LN%D  SN%D   HN%D  SDN%D   VN%D LN%RD SN%RD RN%RD  VCN%  VMN% NUPRD NDEMD
   15 178   101   101  18.4 65.34  74.9  75.7  0.00 16.93  58.8  28.2  10.4   0.0   0.00   5.02   1.27 0.861 0.329 1.758 2.979 0.570   0.00   0.00   0.71  1.00  1.00  1.00   1.6  0.51  2.00  0.00
   15 179   102   102  17.9 70.43  74.9  75.7  0.00 16.99  58.7  27.7  10.7   0.0   0.00   5.30   1.33 0.861 0.341 1.755 2.949 0.562   0.00   0.00   0.69  1.00  1.00  1.00   1.6  0.50  2.00  0.00
   15 180   103   103  18.9 71.64  74.9  75.7  0.00 17.03  58.7  27.2  11.1   0.1   0.00   5.39   1.40 0.861 0.353 1.752 2.917 0.554   2.00   0.00   0.67  1.00  1.00  1.00   1.5  0.50  2.00  0.00
   15 181   104   104  20.6 72.96  74.9  75.7  0.00 17.04  58.7  26.7  11.0   0.8   0.01   5.61   1.47 0.861 0.366 1.748 2.883 0.546   2.00   0.00   0.65  1.00  1.00  1.00   1.5  0.50  2.00  0.00
   15 182   105   105  21.0 74.31  74.9  75.7  0.00 17.04  58.6  26.1  10.8   1.9   0.03   5.37   1.55 0.861 0.379 1.745 2.848 0.537   2.00   0.00   0.62  1.00  1.00  1.00   1.5  0.49  2.00  0.00
   15 183   106   106  22.2 75.73  74.9  75.7  0.00 17.05  58.6  25.6  10.6   3.7   0.06   4.53   1.63 0.861 0.393 1.741 2.811 0.528   2.00   0.00   0.59  1.00  1.00  1.00   1.5  0.49  2.00  0.00
   15 184   107   107  23.0 77.21  74.9  75.7  0.00 17.05  58.6  25.0  10.4   6.1   0.10   3.05   1.71 0.861 0.408 1.737 2.773 0.518   2.00   0.00   0.55  1.00  1.00  1.00   1.4  0.49  2.00  0.00
   15 185   108   108  24.6 78.78  74.9  75.6  0.00 17.05  58.6  24.4  10.2   9.4   0.16   0.78   1.80 0.861 0.424 1.733 2.732 0.508   2.00   0.00   0.51  1.00  1.00  1.00   1.4  0.48  2.00  0.00
   15 186   109   109  25.5 80.09  76.3  77.0  0.00 16.13  60.9  23.5  10.0  13.6   0.22   0.33   1.89 0.861 0.440 1.642 2.689 0.499   2.00   0.00   0.49  1.00  1.00  0.95   1.4  0.48  0.54  2.61
   15 187   110   110  23.2 80.42  77.4  78.1  0.00 15.42  62.7  22.1   9.7  17.9   0.29   0.09   1.92 0.861 0.454 1.569 2.557 0.493   2.00   0.00   0.47  0.97  0.99  0.91   1.3  0.48  0.30  3.69
   15 188   111   111  25.1 80.78  78.3  79.0  0.00 14.85  64.1  19.6   9.5  22.6   0.35   0.60   2.10 0.861 0.470 1.511 2.322 0.482   2.00   0.00   0.44  0.89  0.98  0.88   1.3  0.48  0.19  4.79
   15 189   112   112  17.4 81.03  81.3  82.0  0.00 14.98  67.0  19.7   9.5  25.9   0.39   0.06   2.12 0.861 0.481 1.523 2.336 0.482   2.00   0.00   0.44  0.91  0.98  0.88   1.3  0.48  2.00  3.00
   15 190   113   113  13.9 81.23  83.8  84.5  0.00 15.11  69.4  19.8   9.5  28.2   0.41   0.04   2.13 0.861 0.490 1.533 2.348 0.483   2.00   0.00   0.44  0.92  0.99  0.89   1.3  0.48  2.00  2.51
   15 191   114   114  14.9 81.44  86.6  87.3  0.00 15.24  72.1  19.8   9.5  30.8   0.43   0.05   2.15 0.861 0.500 1.544 2.358 0.483   2.00   0.00   0.43  0.93  0.99  0.90   1.3  0.48  1.51  2.82
   15 192   115   115  18.3 81.70  87.5  88.2  0.00 14.72  73.5  18.1   9.4  34.2   0.47   0.50   2.32 0.861 0.511 1.490 2.207 0.476   2.00   0.00   0.41  0.88  0.98  0.87   1.3  0.48  0.25  3.61
   15 193   116   116  20.5 82.00  88.3  88.9  0.00 14.30  74.6  16.3   9.2  38.1   0.51   0.45   2.49 0.861 0.524 1.448 2.034 0.468   2.00   0.00   0.39  0.83  0.97  0.84   1.2  0.48  0.20  3.67
   15 194   117   117  18.4 82.26  88.8  89.5  0.00 13.96  75.5  15.0   9.1  41.5   0.55   0.05   2.51 0.861 0.536 1.414 1.872 0.460   2.00   0.00   0.37  0.77  0.96  0.82   1.2  0.48  0.17  3.42
   15 195   118   118  20.6 82.55  89.4  90.0  0.00 13.69  76.3  12.7   8.9  45.4   0.60   0.35   2.68 0.861 0.549 1.387 1.629 0.448   2.00   0.00   0.34  0.68  0.95  0.81   1.2  0.47  0.12  4.33
   15 196   119   119  21.7 82.86  89.8  90.4  0.00 13.47  76.9  10.8   8.7  48.9   0.64   0.28   2.84 0.861 0.563 1.365 1.423 0.439   1.98   0.00   0.31  0.60  0.93  0.80   1.2  0.47  0.10  4.36
   15 197   120   120  22.4 83.18  90.2  90.8  0.00 13.29  77.5   9.4   8.5  51.7   0.67   0.22   3.00 0.861 0.577 1.348 1.259 0.431   1.93   0.00   0.29  0.54  0.92  0.79   1.1  0.47  0.08  4.65
   15 198   121   121  24.6 83.53  90.5  91.1  0.00 13.14  77.9   8.0   8.4  54.0   0.69   0.32   3.30 0.861 0.592 1.334 1.127 0.425   1.85   0.00   0.28  0.50  0.91  0.78   1.1  0.47  0.06  5.19
   15 199   122   122  22.0 83.85  90.8  91.4  0.00 13.02  78.3   6.9   8.3  55.8   0.71   0.25   3.58 0.861 0.606 1.323 1.022 0.420   1.79   0.00   0.27  0.46  0.91  0.77   1.1  0.47  0.06  4.62
   15 200   123   123  22.4 84.17  91.1  91.6  0.00 12.92  78.7   6.1   8.2  57.3   0.73   0.19   3.85 0.861 0.620 1.314 0.937 0.416   1.72   0.00   0.26  0.43  0.91  0.77   1.0  0.47  0.05  4.79
   15 201   124   124  23.3 84.50  91.3  91.8  0.00 12.83  79.0   5.4   8.2  58.5   0.74   0.15   4.10 0.861 0.635 1.306 0.870 0.413   1.65   0.00   0.26  0.40  0.91  0.77   1.0  0.46  0.05  5.02
   15 202   125   125  24.2 84.85  91.5  92.0  0.00 12.76  79.3   4.8   8.1  59.5   0.75   0.11   4.35 0.861 0.650 1.300 0.816 0.410   1.57   0.00   0.26  0.39  0.91  0.76   1.0  0.46  0.04  5.23
   15 203   126   126  25.0 85.20  91.7  92.2  0.00 12.69  79.5   4.4   8.1  60.2   0.76   0.09   4.59 0.861 0.666 1.295 0.773 0.408   1.50   0.00   0.26  0.37  0.91  0.76   0.9  0.46  0.04  5.37
   15 204   127   127  21.4 85.51  91.9  92.4  0.00 12.64  79.7   4.0   8.0  60.8   0.76   0.07   4.82 0.861 0.679 1.291 0.738 0.407   1.44   0.00   0.26  0.36  0.91  0.76   0.9  0.46  0.04  4.71
   15 205   128   128  22.0 85.82  92.1  92.5  0.00 12.59  79.9   3.7   8.0  61.4   0.77   0.05   5.04 0.861 0.693 1.288 0.710 0.405   1.39   0.00   0.26  0.36  0.92  0.76   0.9  0.46  0.03  4.80
   15 206   129   129  18.8 86.09  92.2  92.7  0.00 12.55  80.1   3.4   8.0  61.8   0.77   0.04   5.24 0.861 0.704 1.284 0.688 0.404   1.34   0.00   0.26  0.35  0.92  0.76   0.9  0.45  0.04  4.20
   15 207   130   130  15.6 86.31  92.4  92.8  0.00 12.52  80.3   3.2   8.0  62.1   0.77   0.03   5.44 0.861 0.714 1.282 0.671 0.403   1.31   0.00   0.27  0.35  0.92  0.75   0.8  0.45  0.04  3.49
   15 208   131   131  18.3 86.58  92.5  92.9  0.00 12.48  80.4   3.0   8.0  62.4   0.78   0.02   5.63 0.861 0.725 1.280 0.657 0.403   1.27   0.00   0.27  0.34  0.93  0.75   0.8  0.45  0.03  4.09
   15 209   132   132  17.5 86.82  95.4  95.8  0.00 12.45  83.4   2.8   7.9  65.4   0.79   0.01   5.73 0.861 0.736 1.278 0.645 0.402   1.29   0.00   0.28  0.34  0.93  0.75   0.8  0.45  0.74  3.91
   15 210   133   133  15.0 87.04  95.8  96.2  0.00 12.43  83.8   2.7   7.9  65.9   0.79   0.01   5.90 0.861 0.745 1.276 0.636 0.402   1.26   0.00   0.28  0.34  0.94  0.75   0.8  0.45  0.11  3.26
   15 211   134   134  14.6 87.25  96.3  96.7  0.00 12.41  84.3   2.4   7.9  66.5   0.79   0.02   6.19 0.861 0.755 1.275 0.629 0.401   1.25   0.00   0.29  0.34  0.94  0.75   0.7  0.45  0.17  3.10
   15 212   135   135  16.4 87.48  96.4  96.8  0.00 12.38  84.4   2.2   7.9  66.7   0.79   0.01   6.46 0.861 0.765 1.273 0.623 0.401   1.21   0.00   0.29  0.35  0.94  0.75   0.7  0.44  0.04  3.62
   15 213   136   136  17.0 87.72  96.5  96.9  0.00 12.36  84.6   2.0   7.9  66.9   0.79   0.01   6.73 0.861 0.775 1.272 0.619 0.401   1.18   0.00   0.30  0.35  0.95  0.75   0.7  0.44  0.03  3.69
   15 214   137   137  19.0 88.00  96.6  97.0  0.00 12.34  84.7   1.8   7.9  67.0   0.79   0.01   7.00 0.861 0.787 1.271 0.615 0.401   1.15   0.00   0.31  0.35  0.95  0.75   0.7  0.44  0.02  4.04
   15 215   138   138  19.8 88.28  96.7  97.1  0.00 12.32  84.8   1.6   7.9  67.1   0.79   0.01   7.28 0.861 0.799 1.270 0.612 0.401   1.12   0.00   0.32  0.36  0.96  0.75   0.6  0.43  0.02  4.15
   15 216   139   139  21.9 88.59  96.8  97.2  0.00 12.29  84.9   1.4   7.9  67.3   0.79   0.01   7.60 0.861 0.812 1.269 0.609 0.400   1.08   0.00   0.33  0.37  0.97  0.75   0.6  0.43  0.02  4.51
   15 217   140   140  21.8 88.90  96.9  97.2  0.00 12.27  85.0   1.2   7.8  67.4   0.79   0.00   7.92 0.861 0.826 1.268 0.607 0.400   1.05   0.00   0.34  0.37  0.97  0.75   0.6  0.43  0.02  4.46
   15 218   141   141  23.4 89.24  97.0  97.3  0.00 12.25  85.1   1.1   7.8  67.5   0.79   0.00   8.24 0.861 0.840 1.267 0.605 0.400   1.02   0.00   0.36  0.38  0.98  0.75   0.5  0.42  0.02  4.74
   15 219   142   142  24.8 89.59  97.1  97.4  0.00 12.22  85.2   0.9   7.7  67.6   0.79   0.00   8.56 0.861 0.855 1.266 0.603 0.400   0.98   0.00   0.38  0.39  0.99  0.75   0.5  0.42  0.02  4.97
   15 220   143   143  25.2 89.95  97.2  97.4  0.00 12.20  85.2   0.7   7.7  67.7   0.79   0.00   8.89 0.861 0.870 1.265 0.600 0.400   0.95   0.00   0.39  0.40  1.00  0.75   0.5  0.42  0.02  5.01
   15 221   144   144  24.7 91.05  97.2  97.5  0.00 12.17  85.3   0.5   7.6  67.8   0.79   0.00   9.21 0.861 0.885 1.264 0.600 0.400   0.94   0.00   0.40  0.41  1.00  0.75   0.5  0.41  0.02  4.90

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:15:00

*RUN  13        : 13                        CSCER048 TUDU1501   13
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT 13   : 13                        CSCER048
  
@YEAR DOY   DAS   DAP TMEAN  GSTD  NUAC  TNAD SDNAD  RNAD  CNAD  LNAD  SNAD  HNAD   HIND  RSNAD  SNNPD SNN0D SNN1D  RN%D  LN%D  SN%D   HN%D  SDN%D   VN%D LN%RD SN%RD RN%RD  VCN%  VMN% NUPRD NDEMD
   15  77     0     0   7.7  0.00   0.0   2.0  2.02  0.00   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0     0 0.000 0.000 0.000   0.00   1.90   0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00
   15  78     1     1   6.3  2.65   0.0   2.0  2.02  0.00   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0     0 0.000 0.000 0.000   0.00   1.90   0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00
   15  79     2     2   5.4  4.83   0.0   2.0  2.02  0.00   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0     0 0.000 0.000 0.000   0.00   1.90   0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00
   15  80     3     3   5.3  5.99   0.0   2.0  2.02  0.00   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0     0 0.000 0.000 0.000   0.00   1.90   0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00
   15  81     4     4   4.1  6.77   0.0   2.0  2.02  0.01   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0     0 1.993 0.000 0.000   0.00   1.90   0.00  0.00  0.00  1.00   0.0  0.00  0.00  0.00
   15  82     5     5   2.8  7.21   0.0   2.0  2.02  0.01   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0 .0000 1.989 0.000 0.000   0.00   1.90   0.00  0.00  0.00  1.00   0.0  0.00  0.77  0.00
   15  83     6     6   6.6  8.61   0.0   2.0  2.01  0.02   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0 .0000 1.980 0.000 0.000   0.00   1.90   0.00  0.00  0.00  1.00   0.0  0.00  0.38  0.01
   15  84     7     7   8.9 10.00   0.0   2.0  2.00  0.03   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0 .0000 1.970 0.000 0.000   0.00   1.91   0.00  0.00  0.00  1.00   0.0  0.00  0.38  0.01
   15  85     8     8   6.3 10.10   0.0   2.0  1.70  0.04   0.3   0.2   0.0   0.0   0.00  -0.00   0.00     0 .0000 1.968 6.373 0.000   0.00   1.70   6.40  1.00  0.00  1.00   6.4  0.75  0.02  0.24
   15  86     9     9   6.5 10.21   0.0   2.0  1.39  0.05   0.6   0.4   0.0   0.0   0.00   0.00   0.00     0 .0000 1.967 6.364 0.011   0.00   1.47   5.83  1.00  0.01  1.00   6.4  0.75  0.03  0.25
   15  87    10    10   6.4 10.32   0.0   2.1  1.09  0.06   0.9   0.6   0.0   0.0   0.00   0.00   0.00     0 .0000 1.967 6.367 0.019   0.00   1.21   5.14  1.00  0.01  1.00   6.4  0.75  0.04  0.25
   15  88    11    11   9.5 10.48   0.0   2.1  0.41  0.08   1.6   1.1   0.0   0.0   0.00   0.00   0.00     0 .0001 1.967 6.362 0.012   0.00   0.52   5.08  1.00  0.01  1.00   6.3  0.75  0.02  0.55
   15  89    12    12   6.7 10.59   0.1   2.1  0.08  0.09   1.9   1.3   0.0   0.0   0.00   0.00   0.00     0 .0001 1.965 6.358 0.012   0.00   0.11   4.64  1.00  0.01  1.00   6.3  0.75  0.05  0.28
   15  90    13    13   7.8 10.72   0.1   2.1  0.00  0.12   2.0   1.3   0.0   0.0   0.00   0.00   0.00     0 .0001 1.940 5.782 0.042   0.00   0.00   3.78  0.91  0.02  0.99   6.3  0.75  0.14  0.31
   15  91    14    14   3.3 10.77   0.2   2.2  0.00  0.14   2.0   1.4   0.0   0.0   0.00   0.00   0.00     0 .0001 1.882 5.712 0.141   0.00   0.00   3.50  0.90  0.07  0.96   6.3  0.75  0.55  0.10
   15  92    15    15   3.1 10.82   0.2   2.2  0.00  0.15   2.1   1.4   0.0   0.0   0.00   0.00   0.00     0 .0001 1.840 5.686 0.250   0.00   0.00   3.31  0.90  0.13  0.94   6.3  0.75  0.65  0.09
   15  93    16    16   4.2 10.89   0.3   2.3  0.00  0.17   2.1   1.4   0.0   0.0   0.00   0.00   0.00     0 .0002 1.780 5.532 0.309   0.00   0.00   2.95  0.87  0.16  0.91   6.3  0.75  0.41  0.16
   15  94    17    17   3.6 10.95   0.4   2.4  0.00  0.18   2.2   1.5   0.0   0.0   0.00   0.00   0.00     0 .0002 1.756 5.511 0.418   0.00   0.00   2.84  0.87  0.21  0.89   6.3  0.75  0.66  0.11
   15  95    18    18   2.5 10.99   0.4   2.5  0.00  0.20   2.3   1.5   0.0   0.0   0.00   0.00   0.00     0 .0002 1.782 5.564 0.537   0.00   0.00   2.74  0.88  0.28  0.91   6.3  0.75  1.07  0.07
   15  96    19    19   1.9 11.03   0.5   2.5  0.00  0.21   2.3   1.5   0.0   0.0   0.00   0.00   0.00     0 .0002 1.802 5.610 0.634   0.00   0.00   2.67  0.89  0.33  0.92   6.3  0.75  1.57  0.06
   15  97    20    20   2.9 11.07   0.6   2.6  0.00  0.24   2.4   1.6   0.0   0.0   0.00   0.00   0.00     0 .0002 1.815 5.652 0.751   0.00   0.00   2.55  0.89  0.39  0.92   6.3  0.75  0.95  0.10
   15  98    21    21   6.6 11.18   1.0   3.0  0.00  0.29   2.7   1.8   0.0   0.0   0.00   0.00   0.00     0 .0003 1.845 5.755 1.047   0.00   0.00   2.47  0.91  0.54  0.94   6.3  0.75  1.85  0.38
   15  99    22    22  10.2 11.35   1.6   3.6  0.00  0.33   3.3   2.2   0.0   0.0   0.00   0.00   0.00     0 .0004 1.793 5.579 1.199   0.00   0.00   2.47  0.88  0.63  0.91   6.3  0.74  0.76  0.83
   15 100    23    23  11.4 11.54   2.1   4.1  0.00  0.39   3.7   2.5   0.0   0.0   0.00   0.00   0.00     0 .0006 1.734 5.218 1.171   0.00   0.00   2.35  0.83  0.62  0.88   6.3  0.74  0.57  0.92
   15 101    24    24  11.7 11.74   2.5   4.5  0.00  0.45   4.1   2.7   0.0   0.0   0.00   0.00   0.00     0 .0008 1.696 4.841 1.087   0.00   0.00   2.24  0.77  0.58  0.87   6.2  0.74  0.43  0.89
   15 102    25    25  12.3 11.94   2.7   4.8  0.00  0.49   4.3   2.9   0.0   0.0   0.00   0.00   0.00     0 .0010 1.673 4.613 1.021   0.00   0.00   2.15  0.74  0.55  0.85   6.2  0.74  0.37  0.64
   15 103    26    26  11.9 12.07   2.9   4.9  0.00  0.52   4.4   2.9   0.0   0.0   0.00   0.07   0.00 .0137 .0013 1.657 4.513 0.980   0.00   0.00   2.07  0.73  0.53  0.85   6.2  0.74  0.35  0.40
   15 104    27    27  12.1 12.17   3.0   5.0  0.00  0.56   4.4   2.9   0.0   0.0   0.00   0.07   0.00 .0278 .0015 1.643 4.475 0.974   0.00   0.00   1.98  0.72  0.54  0.84   6.2  0.74  0.30  0.28
   15 105    28    28  14.4 12.29   3.0   5.0  0.00  0.59   4.4   2.9   0.0   0.0   0.00   0.07   0.00 .0421 .0019 1.631 4.413 0.948   0.00   0.00   1.90  0.71  0.53  0.83   6.1  0.74  0.20  0.27
   15 106    29    29  15.7 12.42   3.1   5.0  0.00  0.63   4.4   2.9   0.0   0.0   0.00   0.07   0.00 .0566 .0023 1.621 4.302 0.896   0.00   0.00   1.82  0.70  0.51  0.83   6.1  0.74  0.13  0.34
   15 107    30    30  10.9 12.51   3.4   5.3  0.00  0.68   4.6   3.0   0.0   0.0   0.00   0.07   0.00 .0714 .0026 1.654 4.452 1.022   0.00   0.00   1.84  0.73  0.58  0.85   6.1  0.74  0.98  0.30
   15 108    31    31   5.5 12.56   3.5   5.5  0.00  0.76   4.7   3.2   0.0   0.0   0.00   0.00   0.00 .0714 .0028 1.694 4.559 1.090   0.00   0.00   1.75  0.75  0.63  0.87   6.1  0.74  2.00  0.19
   15 109    32    32   6.4 12.61   3.9   5.8  0.00  0.87   4.9   3.3   0.0   0.0   0.00   0.00   0.00 .0714 .0030 1.731 4.667 1.161   0.00   0.00   1.69  0.77  0.67  0.89   6.0  0.73  2.00  0.32
   15 110    33    33   8.1 12.68   4.3   6.2  0.00  0.99   5.2   3.5   0.0   0.0   0.00   0.00   0.00 .0714 .0033 1.764 4.783 1.241   0.00   0.00   1.64  0.79  0.72  0.91   6.0  0.73  2.00  0.42
   15 111    34    34  10.7 12.77   4.8   6.8  0.00  1.12   5.7   3.8   0.0   0.0   0.00   0.00   0.00 .0714 .0037 1.791 4.911 1.330   0.00   0.00   1.62  0.81  0.79  0.92   6.0  0.73  2.00  0.57
   15 112    35    35  11.2 12.86   5.4   7.4  0.00  1.25   6.1   4.1   0.0   0.0   0.00   0.00   0.00 .0714 .0042 1.813 5.027 1.399   0.00   0.00   1.60  0.83  0.84  0.93   6.0  0.73  2.00  0.60
   15 113    36    36   6.1 12.91   5.8   7.7  0.00  1.38   6.3   4.2   0.0   0.0   0.00   0.00   0.00 .0714 .0045 1.830 5.095 1.425   0.00   0.00   1.53  0.85  0.86  0.94   5.9  0.73  2.00  0.32
   15 114    37    37   8.8 12.99   6.3   8.2  0.00  1.53   6.7   4.5   0.0   0.0   0.00   0.00   0.00 .0714 .0050 1.846 5.173 1.459   0.00   0.00   1.47  0.86  0.89  0.95   5.9  0.73  2.00  0.50
   15 115    38    38  11.4 13.08   6.9   8.9  0.00  1.69   7.2   4.8   0.0   0.0   0.00   0.00   0.00 .0714 .0057 1.859 5.260 1.495   0.00   0.00   1.46  0.88  0.92  0.96   5.9  0.73  1.54  0.68
   15 116    39    39  15.1 13.21   7.8   9.7  0.00  1.82   7.9   5.3   0.1   0.0   0.00   0.00   0.00 .0714 .0067 1.868 5.347 1.523   0.00   0.00   1.50  0.90  0.95  0.96   5.9  0.73  1.56  0.83
   15 117    40    40  14.5 13.33   8.6  10.6  0.00  1.99   8.6   5.7   0.1   0.0   0.00   0.00   0.00 .0714 .0077 1.878 5.416 1.538   0.00   0.00   1.50  0.91  0.98  0.97   5.8  0.72  1.96  0.86
   15 118    41    41   8.3 13.40   9.1  11.1  0.00  2.12   8.9   5.9   0.1   0.0   0.00   0.00   0.00 .0714 .0083 1.884 5.457 1.542   0.00   0.00   1.47  0.92  0.99  0.97   5.8  0.72  2.00  0.48
   15 119    42    42   7.0 13.45   9.5  11.5  0.00  2.29   9.2   6.1   0.1   0.0   0.00   0.00   0.00 .0714 .0089 1.890 5.489 1.539   0.00   0.00   1.40  0.93  1.00  0.98   5.8  0.72  2.00  0.43
   15 120    43    43  10.4 13.54  10.2  12.1  0.00  2.45   9.7   6.4   0.1   0.0   0.00   0.00   0.00 .0714 .0098 1.895 5.526 1.519   0.00   0.00   1.39  0.94  1.00  0.98   5.7  0.72  2.00  0.66
   15 121    44    44   8.6 13.61  10.7  12.6  0.00  2.52  10.1   6.7   0.1   0.0   0.00   0.00   0.00 .0714 .0106 1.898 5.554 1.502   0.00   0.00   1.40  0.95  1.00  0.98   5.7  0.72  2.00  0.45
   15 122    45    45  10.5 13.70  11.3  13.2  0.00  2.65  10.6   7.0   0.1   0.0   0.00   0.00   0.00 .0714 .0116 1.901 5.581 1.481   0.00   0.00   1.40  0.96  1.00  0.99   5.7  0.72  2.00  0.65
   15 123    46    46  13.2 13.81  12.1  14.0  0.00  2.79  11.2   7.5   0.1   0.0   0.00  -0.00   0.00 .0714 .0130 1.904 5.606 1.455   0.00   0.00   1.41  0.97  1.00  0.99   5.6  0.72  2.00  0.78
   15 124    47    47  17.5 13.96  13.1  15.0  0.00  2.94  12.1   8.0   0.1   0.0   0.00   0.00   0.00 .0714 .0148 1.907 5.628 1.421   0.00   0.00   1.44  0.98  1.00  0.99   5.6  0.72  2.00  0.99
   15 125    48    48  19.4 14.12  14.3  16.2  0.00  3.16  13.1   8.7   0.1   0.0   0.00   0.00   0.00 .0714 .0169 1.909 5.644 1.382   0.00   0.00   1.44  0.99  1.00  0.99   5.5  0.71  2.00  1.22
   15 126    49    49  11.6 14.21  15.1  17.0  0.00  3.32  13.7   8.9   0.2   0.0   0.00   0.20   0.00 0.100 .0183 1.910 5.651 1.359   0.00   0.00   1.43  0.99  1.00  1.00   5.5  0.71  2.00  0.78
   15 127    50    50  13.0 14.32  15.8  17.7  0.00  3.52  14.1   9.2   0.2   0.0   0.00   0.23   0.00 0.133 .0199 1.912 5.655 1.333   0.00   0.00   1.39  1.00  1.00  1.00   5.5  0.71  2.00  0.71
   15 128    51    51  15.5 14.45  16.6  18.5  0.00  3.77  14.7   9.5   0.2   0.0   0.00   0.27   0.00 0.172 .0220 1.913 5.632 1.302   0.00   0.00   1.35  1.00  1.00  1.00   5.4  0.71  2.00  0.86
   15 129    52    52  14.2 14.57  17.2  19.0  0.00  3.95  15.1   9.8   0.2   0.0   0.00   0.25   0.00 0.208 .0240 1.912 5.600 1.273   0.00   0.00   1.32  1.00  1.00  1.00   5.4  0.71  2.00  0.61
   15 130    53    53  13.2 14.68  17.9  19.6  0.00  4.19  15.4  10.0   0.2   0.0   0.00   0.23   0.00 0.241 .0259 1.910 5.571 1.246   0.00   0.00   1.26  1.00  1.00  1.00   5.3  0.70  2.00  0.61
   15 131    54    54  13.7 14.79  18.6  20.3  0.00  4.47  15.8  10.3   0.2   0.0   0.00   0.24   0.00 0.276 .0280 1.907 5.540 1.218   0.00   0.00   1.21  1.00  1.00  1.00   5.3  0.70  2.00  0.73
   15 132    55    55  18.0 14.94  19.6  21.3  0.00  4.78  16.5  10.8   0.3   0.0   0.00   0.18   0.00 0.303 .0310 1.904 5.499 1.181   0.00   0.00   1.17  1.00  1.00  1.00   5.2  0.70  2.00  1.02
   15 133    56    56  17.8 15.09  21.0  22.6  0.00  4.99  17.7  11.6   0.3   0.0   0.00   0.00   0.00 0.303 .0342 1.902 5.459 1.145   0.00   0.00   1.19  1.00  1.00  1.00   5.1  0.70  2.00  1.34
   15 134    57    57  15.0 15.22  22.5  24.2  0.00  5.19  19.0  12.3   0.3   0.0   0.00   0.33   0.00 0.352 .0370 1.899 5.425 1.113   0.00   0.00   1.22  1.00  1.00  1.00   5.1  0.69  2.00  1.57
   15 135    58    58  11.4 15.31  23.5  25.1  0.00  5.41  19.7  12.8   0.4   0.0   0.00   0.25   0.00 0.390 .0392 1.897 5.398 1.090   0.00   0.00   1.20  1.00  1.00  1.00   5.0  0.69  2.00  0.95
   15 136    59    59  12.8 15.42  24.8  26.3  0.00  5.72  20.6  13.4   0.4   0.0   0.00   0.28   0.00 0.431 .0418 1.895 5.369 1.063   0.00   0.00   1.19  1.00  1.00  1.00   5.0  0.69  2.00  1.32
   15 137    60    60  14.1 15.54  26.2  27.7  0.00  5.94  21.7  14.1   0.4   0.0   0.00   0.31   0.00 0.478 .0448 1.893 5.336 1.033   0.00   0.00   1.20  1.00  1.00  1.00   4.9  0.69  2.00  1.38
   15 138    61    61  15.4 15.66  27.8  29.2  0.00  6.29  23.0  14.8   0.5   0.0   0.00   0.33   0.00 0.529 .0482 1.890 5.301 1.001   0.00   0.00   1.18  1.00  1.00  1.00   4.9  0.69  2.00  1.63
   15 139    62    62  13.9 15.78  29.2  30.6  0.00  6.54  24.0  15.6   0.5   0.0   0.00   0.30   0.00 0.574 .0515 1.887 5.248 0.992   0.00   0.00   1.19  1.00  1.00  1.00   4.8  0.68  2.00  1.37
   15 140    63    63   8.4 15.85  29.6  31.0  0.00  6.70  24.3  15.9   0.5   0.0   0.00   0.06   0.00 0.583 .0535 1.885 5.211 0.986   0.00   0.00   1.16  1.00  1.00  1.00   4.8  0.68  2.00  0.45
   15 141    64    64   9.8 15.93  30.7  32.1  0.00  6.92  25.2  16.5   0.6   0.0   0.00   0.06   0.00 0.593 .0559 1.883 5.169 0.980   0.00   0.00   1.16  1.00  1.00  1.00   4.7  0.68  2.00  1.12
   15 142    65    65   9.9 16.01  32.0  33.4  0.00  7.23  26.2  17.1   0.6   0.0   0.00   0.06   0.00 0.603 .0585 1.881 5.126 0.973   0.00   0.00   1.14  1.00  1.00  1.00   4.7  0.68  2.00  1.30
