*GHG emissions output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   1        : 1                         CSCER048 TUDU1501    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         CSCER048
  
!               |---------- Daily (g/ha) ----------|------- Cumulative (kg/ha) --------|---- Cum CO2-equiv kg[CO2eq]/ha ---|
!               Soil CO2  Net CO2      N2O      CH4 Soil CO2  Net CO2      N2O      CH4  Net CO2      N2O      CH4    Total
!                g[C]/ha  g[C]/ha  g[N]/ha  g[C]/ha kg[C]/ha kg[C]/ha kg[N]/ha kg[C]/ha    CO2eq    CO2eq    CO2eq    CO2eq
@YEAR DOY   DAS   CO2GED   CO2END   N2OGED   CH4GED    CO2EC   CO2ENC    N2OEC    CH4EC    CCEQC    NCEQC    MCEQC    TCEQC
   15 110    34    10271     1656     3.97     0.00      161       31     0.04     0.00      113       19        0      132
   15 111    35     7652     1375     3.70     0.00      169       32     0.04     0.00      118       21        0      139
   15 112    36     5644     1156     3.42     0.00      174       33     0.05     0.00      122       22        0      144
   15 113    37     5530     1188     3.20     0.00      180       34     0.05     0.00      127       24        0      150
   15 114    38     5523     1250     2.97     0.00      185       36     0.05     0.00      131       25        0      156
   15 115    39     6019     1469     2.73     0.00      191       37     0.06     0.00      136       27        0      163
   15 116    40     6973     1750     2.42     0.00      198       39     0.06     0.00      143       28        0      171
   15 117    41     8208     2063     2.20     0.00      207       41     0.06     0.00      150       29        0      179
   15 118    42     9981     2250     1.99     0.00      217       43     0.06     0.00      159       30        0      188
   15 119    43    10837     2344     0.92     0.00      227       46     0.06     0.00      167       30        0      197
   15 120    44    10449     2188     1.71     0.00      238       48     0.07     0.00      175       31        0      206
   15 121    45     9904     2219     1.67     0.00      248       50     0.07     0.00      184       32        0      215
   15 122    46     7170     1875     0.57     0.00      255       52     0.07     0.00      190       32        0      222
   15 123    47     6196     1531     0.90     0.00      261       53     0.07     0.00      196       32        0      228
   15 124    48     7387     1969     0.56     0.00      269       55     0.07     0.00      203       33        0      236
   15 125    49    11115     2594     1.14     0.00      280       58     0.07     0.00      213       33        0      246
   15 126    50    13901     3281     1.99     0.00      294       61     0.07     0.00      225       34        0      259
   15 127    51    13349     3875     1.77     0.00      307       65     0.07     0.00      239       35        0      274
   15 128    52    14969     3844     4.73     0.00      322       69     0.08     0.00      253       37        0      290
   15 129    53    15625     4063     6.14     0.00      337       73     0.09     0.00      268       40        0      308
   15 130    54    14486     3875     4.90     0.00      352       77     0.09     0.00      282       42        0      324
   15 131    55    12351     3438     7.00     0.00      364       80     0.10     0.00      295       46        0      340
   15 132    56    12271     3844     7.05     0.00      377       84     0.10     0.00      309       49        0      358
   15 133    57    12768     4375     7.11     0.00      389       89     0.11     0.00      325       52        0      377
   15 134    58    14171     4469     6.48     0.00      404       93     0.12     0.00      341       55        0      397
   15 135    59    14032     4656     6.63     0.00      418       98     0.12     0.00      359       58        0      417
   15 136    60    13029     4625     6.36     0.00      431      102     0.13     0.00      375       61        0      437
   15 137    61    12046     4594     6.11     0.00      443      107     0.14     0.00      392       64        0      456
   15 138    62    10767     4313     5.77     0.00      453      111     0.14     0.00      408       67        0      475
   15 139    63     9587     4063     5.58     0.00      463      115     0.15     0.00      423       69        0      493
   15 140    64    10967     3938     2.19     0.00      474      119     0.15     0.00      438       70        0      508
   15 141    65     9656     3813     1.79     0.00      484      123     0.15     0.00      452       71        0      523
   15 142    66     9164     3438     2.97     0.00      493      126     0.16     0.00      464       73        0      537
   15 143    67     8434     3000     4.69     0.00      501      129     0.16     0.00      475       75        0      550
   15 144    68     7414     2719     3.51     0.00      509      132     0.16     0.00      485       77        0      562
   15 145    69     6961     2531     3.71     0.00      516      135     0.17     0.00      494       78        0      573
   15 146    70     8390     3156     3.85     0.00      524      138     0.17     0.00      506       80        0      586
   15 147    71     8572     3406     3.51     0.00      533      141     0.17     0.00      519       82        0      600
   15 148    72     8144     3406     3.20     0.00      541      145     0.18     0.00      531       83        0      614
   15 149    73     7830     3500     2.93     0.00      549      148     0.18     0.00      544       85        0      628
   15 150    74     8095     3844     2.71     0.00      557      152     0.18     0.00      558       86        0      644
   15 151    75     7769     3844     2.50     0.00      564      156     0.19     0.00      572       87        0      659
   15 152    76     8008     4156     2.29     0.00      572      160     0.19     0.00      587       88        0      675
   15 153    77     9130     4906     3.93     0.00      582      165     0.19     0.00      605       90        0      695
   15 154    78     9762     5500     5.03     0.00      591      170     0.20     0.00      626       92        0      718
   15 155    79     9834     5719     5.64     0.00      601      176     0.20     0.00      646       95        0      741
   15 156    80     9922     5906     5.88     0.00      611      182     0.21     0.00      668       98        0      766
   15 157    81    10167     6281     5.89     0.00      621      188     0.21     0.00      691      100        0      792
   15 158    82    11016     6406     5.56     0.00      632      195     0.22     0.00      715      103        0      818
   15 159    83    10100     6313     5.69     0.00      642      201     0.23     0.00      738      106        0      844
   15 160    84    12831     6313     1.56     0.00      655      207     0.23     0.00      761      106        0      868
   15 161    85    12238     5813     2.93     0.00      667      213     0.23     0.00      782      108        0      890
   15 162    86    10935     5188     4.55     0.00      678      218     0.23     0.00      801      110        0      911
   15 163    87     9544     4938     4.05     0.00      688      223     0.24     0.00      820      112        0      931
   15 164    88     8254     4656     3.73     0.00      696      228     0.24     0.00      837      114        0      950
   15 165    89     9392     4969     2.19     0.00      706      233     0.24     0.00      855      115        0      969
   15 166    90    12576     6125     1.56     0.00      718      239     0.25     0.00      877      115        0      993
   15 167    91    13070     6750     1.05     0.00      731      246     0.25     0.00      902      116        0     1018
   15 168    92    13463     6625     2.22     0.00      745      252     0.25     0.00      926      117        0     1043
   15 169    93    12246     6031     2.32     0.00      757      258     0.25     0.00      949      118        0     1067
   15 170    94    10579     5500     1.04     0.00      767      264     0.25     0.00      969      118        0     1087
   15 171    95     9490     4750     2.36     0.00      777      269     0.26     0.00      986      120        0     1106
   15 172    96     8971     4531     3.06     0.00      786      273     0.26     0.00     1003      121        0     1124
   15 173    97     8464     4406     3.09     0.00      794      278     0.26     0.00     1019      122        0     1141
   15 174    98     8589     4563     1.28     0.00      803      282     0.26     0.00     1036      123        0     1159
   15 175    99     8580     4563     1.66     0.00      812      287     0.26     0.00     1052      124        0     1176
   15 176   100     8828     4625     3.03     0.00      820      291     0.27     0.00     1069      125        0     1195
   15 177   101     8837     4906     2.79     0.00      829      296     0.27     0.00     1087      127        0     1214
   15 178   102     8923     5281     2.57     0.00      838      302     0.27     0.00     1107      128        0     1235
   15 179   103     8936     5406     2.33     0.00      847      307     0.28     0.00     1127      129        0     1256
   15 180   104     9119     5750     2.16     0.00      856      313     0.28     0.00     1148      130        0     1278
   15 181   105     9165     6000     1.96     0.00      865      319     0.28     0.00     1170      131        0     1301
   15 182   106     9221     6313     1.78     0.00      875      325     0.28     0.00     1193      132        0     1325
   15 183   107     9068     6375     1.60     0.00      884      331     0.28     0.00     1216      132        0     1349
   15 184   108     8871     6406     2.21     0.00      893      338     0.28     0.00     1240      133        0     1373
   15 185   109     8768     6438     2.55     0.00      901      344     0.29     0.00     1264      135        0     1398
   15 186   110     8688     6563     2.70     0.00      910      351     0.29     0.00     1288      136        0     1423
   15 187   111     8673     6688     2.70     0.00      919      358     0.29     0.00     1312      137        0     1449
   15 188   112     8706     6688     2.60     0.00      927      364     0.30     0.00     1337      138        0     1475
   15 189   113     9992     7125     2.37     0.00      937      371     0.30     0.00     1363      139        0     1502
   15 190   114    10409     6906     2.19     0.00      948      378     0.30     0.00     1388      140        0     1529
   15 191   115     8535     6031     2.01     0.00      956      384     0.30     0.00     1410      141        0     1552
   15 192   116     6722     5094     1.89     0.00      963      389     0.30     0.00     1429      142        0     1571
   15 193   117     6068     4688     1.63     0.00      969      394     0.31     0.00     1446      143        0     1589
   15 194   118     5468     4281     1.41     0.00      975      398     0.31     0.00     1462      144        0     1606
   15 195   119     5546     4344     1.18     0.00      980      403     0.31     0.00     1478      144        0     1622
   15 196   120     5886     4625     1.04     0.00      986      407     0.31     0.00     1495      145        0     1640
   15 197   121     6206     5031     0.93     0.00      992      412     0.31     0.00     1513      145        0     1658
   15 198   122     6307     5156     0.83     0.00      999      418     0.31     0.00     1532      146        0     1678
   15 199   123     6423     5313     0.75     0.00     1005      423     0.31     0.00     1552      146        0     1698
   15 200   124     6611     5500     0.67     0.00     1012      428     0.31     0.00     1572      146        0     1718
   15 201   125     6688     5563     0.60     0.00     1018      434     0.31     0.00     1592      147        0     1739
   15 202   126     6610     5594     0.56     0.00     1025      439     0.31     0.00     1613      147        0     1760
   15 203   127     6552     5563     0.52     0.00     1031      445     0.31     0.00     1633      147        0     1780
   15 204   128     6434     5594     0.49     0.00     1038      451     0.31     0.00     1654      147        0     1801
   15 205   129     6648     5594     0.44     0.00     1044      456     0.31     0.00     1674      147        0     1822
   15 206   130     6489     5469     0.43     0.00     1051      462     0.32     0.00     1694      148        0     1842
   15 207   131     6133     5281     0.41     0.00     1057      467     0.32     0.00     1714      148        0     1862
   15 208   132     5685     4781     0.39     0.00     1063      472     0.32     0.00     1731      148        0     1879
   15 209   133     5880     4594     0.35     0.00     1069      476     0.32     0.00     1748      148        0     1896
   15 210   134     5178     4281     0.36     0.00     1074      481     0.32     0.00     1764      148        0     1912
   15 211   135     4725     3844     0.36     0.00     1079      484     0.32     0.00     1778      149        0     1927
   15 212   136     4275     3625     0.36     0.00     1083      488     0.32     0.00     1791      149        0     1940
   15 213   137     4242     3594     0.36     0.00     1087      492     0.32     0.00     1804      149        0     1953
   15 214   138     4076     3500     0.36     0.00     1091      495     0.32     0.00     1817      149        0     1966
   15 215   139     4118     3563     0.36     0.00     1095      499     0.32     0.00     1830      149        0     1980
   15 216   140     4341     3813     0.36     0.00     1100      503     0.32     0.00     1844      149        0     1994
   15 217   141     4703     4125     0.35     0.00     1104      507     0.32     0.00     1860      150        0     2009
   15 218   142     4946     4406     0.35     0.00     1109      511     0.32     0.00     1876      150        0     2025
   15 219   143     5259     4688     0.35     0.00     1115      516     0.32     0.00     1893      150        0     2043
   15 220   144     5523     5000     0.35     0.00     1120      521     0.32     0.00     1911      150        0     2061
   15 221   145     6257     5406     0.33     0.00     1126      526     0.32     0.00     1931      150        0     2081

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:15:00

*RUN  13        : 13                        CSCER048 TUDU1501   13
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT 13   : 13                        CSCER048
  
!               |---------- Daily (g/ha) ----------|------- Cumulative (kg/ha) --------|---- Cum CO2-equiv kg[CO2eq]/ha ---|
!               Soil CO2  Net CO2      N2O      CH4 Soil CO2  Net CO2      N2O      CH4  Net CO2      N2O      CH4    Total
!                g[C]/ha  g[C]/ha  g[N]/ha  g[C]/ha kg[C]/ha kg[C]/ha kg[N]/ha kg[C]/ha    CO2eq    CO2eq    CO2eq    CO2eq
@YEAR DOY   DAS   CO2GED   CO2END   N2OGED   CH4GED    CO2EC   CO2ENC    N2OEC    CH4EC    CCEQC    NCEQC    MCEQC    TCEQC
   15 077     1    11159     1531     0.02     0.00       11        2     0.00     0.00        6        0        0        6
   15 078     2     9743     1438     0.03     0.00       21        3     0.00     0.00       11        0        0       11
   15 079     3     7775     1219     0.05     0.00       29        4     0.00     0.00       15        0        0       15
   15 080     4     5561      938     0.06     0.00       34        5     0.00     0.00       19        0        0       19
   15 081     5     3593      594     0.07     0.00       38        6     0.00     0.00       21        0        0       21
   15 082     6     1161      250     0.08     0.00       39        6     0.00     0.00       22        0        0       22
   15 083     7      107       63     0.08     0.00       39        6     0.00     0.00       22        0        0       22
   15 084     8      114       31     0.09     0.00       39        6     0.00     0.00       22        0        0       22
   15 085     9      840      219     0.10     0.00       40        6     0.00     0.00       23        0        0       23
   15 086    10     1301      281     0.10     0.00       41        7     0.00     0.00       24        0        0       24
   15 087    11     2105      406     0.11     0.00       43        7     0.00     0.00       26        0        0       26
   15 088    12     3321      625     0.11     0.00       47        8     0.00     0.00       28        0        0       28
   15 089    13     4401      844     0.12     0.00       51        8     0.00     0.00       31        0        0       31
   15 090    14     3857      625     0.08     0.00       55        9     0.00     0.00       33        1        0       34
   15 091    15     4268      750     0.07     0.00       59       10     0.00     0.00       36        1        0       37
   15 092    16     3082      563     0.06     0.00       62       10     0.00     0.00       38        1        0       39
   15 093    17     1889      406     0.05     0.00       64       11     0.00     0.00       40        1        0       40
   15 094    18      139       31     0.12     0.00       64       11     0.00     0.00       40        1        0       40
   15 095    19       28       31     0.07     0.00       64       11     0.00     0.00       40        1        0       40
   15 096    20        0        0     0.14     0.00       64       11     0.00     0.00       40        1        0       41
   15 097    21        0        0     0.17     0.00       64       11     0.00     0.00       40        1        0       41
   15 098    22        0        0     0.17     0.00       64       11     0.00     0.00       40        1        0       41
   15 099    23        0        0     0.61     0.00       64       11     0.00     0.00       40        1        0       41
   15 100    24       68       31     1.06     0.00       65       11     0.00     0.00       40        2        0       42
   15 101    25     2677      531     1.52     0.00       67       11     0.01     0.00       42        2        0       44
   15 102    26     5804     1156     1.99     0.00       73       13     0.01     0.00       46        3        0       49
   15 103    27     8619     1813     2.42     0.00       82       14     0.01     0.00       53        4        0       57
   15 104    28     9982     2188     2.69     0.00       92       17     0.01     0.00       61        6        0       67
   15 105    29    10258     2344     2.81     0.00      102       19     0.02     0.00       69        7        0       76
   15 106    30    10852     2656     2.82     0.00      113       22     0.02     0.00       79        8        0       87
   15 107    31    11683     3000     2.76     0.00      124       25     0.02     0.00       90       10        0      100
   15 108    32    14066     2531     0.86     0.00      138       27     0.02     0.00       99       10        0      109
   15 109    33    12351     2000     2.00     0.00      151       29     0.02     0.00      107       11        0      118
   15 110    34    10271     1656     2.53     0.00      161       31     0.03     0.00      113       12        0      125
   15 111    35     7651     1375     2.35     0.00      169       32     0.03     0.00      118       13        0      131
   15 112    36     5643     1125     2.18     0.00      174       33     0.03     0.00      122       14        0      136
   15 113    37     5528     1219     2.04     0.00      180       34     0.03     0.00      127       15        0      142
   15 114    38     5520     1250     1.90     0.00      185       36     0.03     0.00      131       16        0      147
   15 115    39     6014     1469     1.75     0.00      191       37     0.04     0.00      136       17        0      153
   15 116    40     6964     1750     1.55     0.00      198       39     0.04     0.00      143       18        0      161
   15 117    41     8195     2063     1.40     0.00      207       41     0.04     0.00      150       18        0      169
   15 118    42     9963     2250     1.27     0.00      217       43     0.04     0.00      159       19        0      178
   15 119    43    10818     2344     0.59     0.00      227       46     0.04     0.00      167       19        0      187
   15 120    44    10445     2188     1.09     0.00      238       48     0.04     0.00      175       20        0      195
   15 121    45     9902     2219     1.07     0.00      248       50     0.04     0.00      184       20        0      204
   15 122    46     7172     1875     0.36     0.00      255       52     0.04     0.00      190       20        0      211
   15 123    47     6197     1531     0.58     0.00      261       53     0.04     0.00      196       21        0      217
   15 124    48     7389     1969     0.36     0.00      268       55     0.04     0.00      203       21        0      224
   15 125    49    11116     2594     0.73     0.00      280       58     0.05     0.00      213       21        0      234
   15 126    50    13902     3281     1.36     0.00      293       61     0.05     0.00      225       22        0      247
   15 127    51    13350     3875     1.23     0.00      307       65     0.05     0.00      239       22        0      261
   15 128    52    14970     3844     3.35     0.00      322       69     0.05     0.00      253       24        0      277
   15 129    53    15640     4063     4.50     0.00      337       73     0.06     0.00      268       26        0      294
   15 130    54    14485     3844     3.64     0.00      352       77     0.06     0.00      282       28        0      310
   15 131    55    12354     3469     5.32     0.00      364       80     0.06     0.00      295       30        0      325
   15 132    56    12276     3844     5.43     0.00      377       84     0.07     0.00      309       33        0      342
   15 133    57    12782     4375     5.52     0.00      389       89     0.08     0.00      325       35        0      360
   15 134    58    14154     4469     5.00     0.00      404       93     0.08     0.00      341       38        0      379
   15 135    59    14045     4625     5.26     0.00      418       98     0.09     0.00      358       40        0      399
   15 136    60    13044     4625     5.08     0.00      431      102     0.09     0.00      375       43        0      418
   15 137    61    12070     4625     4.91     0.00      443      107     0.10     0.00      392       45        0      437
   15 138    62    10791     4281     4.67     0.00      453      111     0.10     0.00      408       47        0      455
   15 139    63     9615     4094     4.52     0.00      463      115     0.11     0.00      423       49        0      472
   15 140    64    10958     3938     1.81     0.00      474      119     0.11     0.00      438       50        0      488
   15 141    65     9653     3813     1.46     0.00      484      123     0.11     0.00      452       51        0      502
   15 142    66     9162     3438     2.41     0.00      493      126     0.11     0.00      464       52        0      516
   15 143    67     8431     3000     3.82     0.00      501      129     0.11     0.00      475       54        0      529
   15 144    68     7410     2719     2.88     0.00      509      132     0.12     0.00      485       55        0      540
   15 145    69     6961     2531     3.07     0.00      516      135     0.12     0.00      494       56        0      551
   15 146    70     8401     3156     3.25     0.00      524      138     0.12     0.00      506       58        0      564
   15 147    71     8587     3375     2.97     0.00      533      141     0.13     0.00      518       59        0      578
   15 148    72     8164     3438     2.71     0.00      541      145     0.13     0.00      531       61        0      592
   15 149    73     7812     3500     2.50     0.00      549      148     0.13     0.00      544       62        0      606
   15 150    74     8049     3813     2.34     0.00      557      152     0.13     0.00      558       63        0      621
   15 151    75     7778     3844     2.15     0.00      564      156     0.14     0.00      572       64        0      636
   15 152    76     8038     4156     1.96     0.00      572      160     0.14     0.00      587       65        0      652
   15 153    77     9185     4938     3.02     0.00      582      165     0.14     0.00      605       66        0      672
   15 154    78     9805     5500     3.76     0.00      591      170     0.15     0.00      626       68        0      693
   15 155    79     9881     5750     4.16     0.00      601      176     0.15     0.00      647       70        0      717
   15 156    80     9972     5969     4.31     0.00      611      182     0.15     0.00      669       72        0      740
   15 157    81    10226     6281     4.30     0.00      622      188     0.16     0.00      692       74        0      766
   15 158    82    11085     6438     4.06     0.00      633      195     0.16     0.00      715       76        0      791
   15 159    83    10263     6344     4.13     0.00      643      201     0.17     0.00      738       78        0      816
   15 160    84    13000     6406     1.16     0.00      656      208     0.17     0.00      762       78        0      840
   15 161    85    12364     5781     2.16     0.00      668      213     0.17     0.00      783       79        0      863
   15 162    86    11061     5219     3.34     0.00      679      219     0.17     0.00      802       81        0      883
   15 163    87     9683     4969     2.97     0.00      689      224     0.18     0.00      821       82        0      903
   15 164    88     8406     4719     2.74     0.00      697      228     0.18     0.00      838       84        0      921
   15 165    89     9575     5000     1.62     0.00      707      233     0.18     0.00      856       84        0      941
   15 166    90    12585     6188     1.15     0.00      720      240     0.18     0.00      879       85        0      964
   15 167    91    13081     6781     0.77     0.00      733      246     0.18     0.00      904       85        0      989
   15 168    92    13487     6625     1.63     0.00      746      253     0.18     0.00      928       86        0     1014
   15 169    93    12275     6063     1.72     0.00      758      259     0.19     0.00      950       87        0     1037
   15 170    94    10575     5531     0.80     0.00      769      265     0.19     0.00      971       87        0     1058
   15 171    95     9487     4750     1.89     0.00      778      269     0.19     0.00      988       88        0     1076
   15 172    96     8969     4500     2.52     0.00      787      274     0.19     0.00     1005       89        0     1094
   15 173    97     8463     4406     2.59     0.00      796      278     0.19     0.00     1021       90        0     1111
   15 174    98     8585     4563     1.08     0.00      804      283     0.19     0.00     1038       91        0     1129
   15 175    99     8575     4563     1.41     0.00      813      287     0.20     0.00     1054       92        0     1146
   15 176   100     8845     4656     2.60     0.00      822      292     0.20     0.00     1071       93        0     1164
   15 177   101     8858     4938     2.42     0.00      831      297     0.20     0.00     1090       94        0     1183
   15 178   102     8951     5250     2.23     0.00      840      302     0.20     0.00     1109       95        0     1204
   15 179   103     8970     5438     2.04     0.00      849      308     0.20     0.00     1129       96        0     1225
   15 180   104     9171     5813     1.90     0.00      858      313     0.21     0.00     1150       97        0     1247
   15 181   105     9226     6031     1.74     0.00      867      319     0.21     0.00     1172       98        0     1270
   15 182   106     9300     6375     1.58     0.00      876      326     0.21     0.00     1196       98        0     1294
   15 183   107     9162     6438     1.43     0.00      886      332     0.21     0.00     1219       99        0     1318
   15 184   108     8970     6438     2.32     0.00      895      339     0.21     0.00     1243      100        0     1343
   15 185   109     8874     6531     2.84     0.00      903      345     0.22     0.00     1267      101        0     1368
   15 186   110     8804     6625     2.87     0.00      912      352     0.22     0.00     1291      103        0     1394
   15 187   111     8744     6719     2.38     0.00      921      359     0.22     0.00     1316      104        0     1420
   15 188   112     8761     6750     1.93     0.00      930      365     0.22     0.00     1341      105        0     1445
   15 189   113    10037     7156     1.45     0.00      940      372     0.23     0.00     1367      106        0     1472
   15 190   114    10448     6906     1.25     0.00      950      379     0.23     0.00     1392      106        0     1498
   15 191   115     8571     6031     1.13     0.00      959      385     0.23     0.00     1414      107        0     1521
   15 192   116     6733     5094     1.08     0.00      965      390     0.23     0.00     1433      107        0     1540
   15 193   117     6073     4688     0.95     0.00      972      395     0.23     0.00     1450      108        0     1558
   15 194   118     5468     4313     0.84     0.00      977      399     0.23     0.00     1466      108        0     1574
   15 195   119     5542     4313     0.73     0.00      983      404     0.23     0.00     1482      108        0     1590
   15 196   120     5880     4656     0.67     0.00      988      408     0.23     0.00     1499      109        0     1608
   15 197   121     6196     4969     0.61     0.00      995      413     0.23     0.00     1517      109        0     1626
   15 198   122     6294     5156     0.56     0.00     1001      419     0.23     0.00     1536      109        0     1645
   15 199   123     6407     5313     0.53     0.00     1007      424     0.23     0.00     1556      109        0     1665
   15 200   124     6591     5469     0.49     0.00     1014      429     0.23     0.00     1576      110        0     1685
   15 201   125     6665     5563     0.45     0.00     1021      435     0.23     0.00     1596      110        0     1706
   15 202   126     6586     5531     0.44     0.00     1027      440     0.24     0.00     1616      110        0     1726
   15 203   127     6532     5594     0.42     0.00     1034      446     0.24     0.00     1637      110        0     1747
   15 204   128     6414     5563     0.41     0.00     1040      452     0.24     0.00     1657      110        0     1768
   15 205   129     6629     5563     0.38     0.00     1047      457     0.24     0.00     1678      111        0     1788
   15 206   130     6471     5500     0.38     0.00     1053      463     0.24     0.00     1698      111        0     1809
   15 207   131     6117     5219     0.37     0.00     1059      468     0.24     0.00     1717      111        0     1828
   15 208   132     5671     4781     0.36     0.00     1065      473     0.24     0.00     1735      111        0     1846
   15 209   133     5867     4563     0.32     0.00     1071      477     0.24     0.00     1751      111        0     1863
   15 210   134     5167     4281     0.35     0.00     1076      482     0.24     0.00     1767      111        0     1879
   15 211   135     4715     3844     0.34     0.00     1081      485     0.24     0.00     1781      112        0     1893
   15 212   136     4265     3594     0.35     0.00     1085      489     0.24     0.00     1794      112        0     1906
   15 213   137     4233     3594     0.35     0.00     1089      493     0.24     0.00     1808      112        0     1920
   15 214   138     4066     3500     0.35     0.00     1093      496     0.24     0.00     1820      112        0     1933
   15 215   139     4109     3563     0.35     0.00     1097      500     0.24     0.00     1834      112        0     1946
   15 216   140     4330     3781     0.35     0.00     1102      503     0.24     0.00     1847      112        0     1960
   15 217   141     4686     4125     0.35     0.00     1106      508     0.24     0.00     1863      113        0     1975
   15 218   142     4928     4375     0.35     0.00     1111      512     0.24     0.00     1879      113        0     1991
   15 219   143     5239     4719     0.35     0.00     1117      517     0.24     0.00     1896      113        0     2009
   15 220   144     5502     4969     0.35     0.00     1122      522     0.24     0.00     1914      113        0     2027
   15 221   145     6235     5375     0.32     0.00     1128      527     0.24     0.00     1934      113        0     2047

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:15:00

*RUN  14        : 14                        CSCER048 TUDU1501   14
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT 14   : 14                        CSCER048
  
!               |---------- Daily (g/ha) ----------|------- Cumulative (kg/ha) --------|---- Cum CO2-equiv kg[CO2eq]/ha ---|
!               Soil CO2  Net CO2      N2O      CH4 Soil CO2  Net CO2      N2O      CH4  Net CO2      N2O      CH4    Total
!                g[C]/ha  g[C]/ha  g[N]/ha  g[C]/ha kg[C]/ha kg[C]/ha kg[N]/ha kg[C]/ha    CO2eq    CO2eq    CO2eq    CO2eq
@YEAR DOY   DAS   CO2GED   CO2END   N2OGED   CH4GED    CO2EC   CO2ENC    N2OEC    CH4EC    CCEQC    NCEQC    MCEQC    TCEQC
   15 077     1    11159     1531     0.02     0.00       11        2     0.00     0.00        6        0        0        6
   15 078     2     9743     1438     0.03     0.00       21        3     0.00     0.00       11        0        0       11
   15 079     3     7775     1219     0.05     0.00       29        4     0.00     0.00       15        0        0       15
   15 080     4     5561      938     0.06     0.00       34        5     0.00     0.00       19        0        0       19
   15 081     5     3593      594     0.07     0.00       38        6     0.00     0.00       21        0        0       21
   15 082     6     1161      250     0.08     0.00       39        6     0.00     0.00       22        0        0       22
   15 083     7      107       63     0.08     0.00       39        6     0.00     0.00       22        0        0       22
   15 084     8      114       31     0.09     0.00       39        6     0.00     0.00       22        0        0       22
   15 085     9      840      219     0.10     0.00       40        6     0.00     0.00       23        0        0       23
   15 086    10     1301      281     0.10     0.00       41        7     0.00     0.00       24        0        0       24
   15 087    11     2105      406     0.11     0.00       43        7     0.00     0.00       26        0        0       26
   15 088    12     3321      625     0.11     0.00       47        8     0.00     0.00       28        0        0       28
   15 089    13     4401      844     0.12     0.00       51        8     0.00     0.00       31        0        0       31
   15 090    14     3857      625     0.08     0.00       55        9     0.00     0.00       33        1        0       34
   15 091    15     4268      750     0.07     0.00       59       10     0.00     0.00       36        1        0       37
   15 092    16     3082      563     0.06     0.00       62       10     0.00     0.00       38        1        0       39
   15 093    17     1889      406     0.05     0.00       64       11     0.00     0.00       40        1        0       40
   15 094    18      139       31     0.12     0.00       64       11     0.00     0.00       40        1        0       40
   15 095    19       28       31     0.07     0.00       64       11     0.00     0.00       40        1        0       40
   15 096    20        0        0     0.14     0.00       64       11     0.00     0.00       40        1        0       41
   15 097    21        0        0     0.17     0.00       64       11     0.00     0.00       40        1        0       41
   15 098    22        0        0     0.17     0.00       64       11     0.00     0.00       40        1        0       41
   15 099    23        0        0     0.50     0.00       64       11     0.00     0.00       40        1        0       41
   15 100    24       68       31     0.79     0.00       65       11     0.00     0.00       40        2        0       41
   15 101    25     2677      531     1.07     0.00       67       11     0.00     0.00       42        2        0       44
   15 102    26     5804     1156     1.34     0.00       73       13     0.01     0.00       46        3        0       49
   15 103    27     8619     1813     1.57     0.00       82       14     0.01     0.00       53        3        0       56
   15 104    28     9982     2188     1.71     0.00       92       17     0.01     0.00       61        4        0       65
   15 105    29    10258     2344     1.76     0.00      102       19     0.01     0.00       69        5        0       74
   15 106    30    10852     2656     1.76     0.00      113       22     0.01     0.00       79        6        0       85
   15 107    31    11683     3000     1.72     0.00      124       25     0.01     0.00       90        7        0       97
   15 108    32    14065     2531     0.54     0.00      138       27     0.01     0.00       99        7        0      106
   15 109    33    12350     2000     1.23     0.00      151       29     0.02     0.00      107        7        0      114
   15 110    34    10271     1656     1.56     0.00      161       31     0.02     0.00      113        8        0      121
   15 111    35     7651     1375     1.46     0.00      169       32     0.02     0.00      118        9        0      127
   15 112    36     5643     1125     1.35     0.00      174       33     0.02     0.00      122       10        0      132
   15 113    37     5528     1219     1.27     0.00      180       34     0.02     0.00      127       10        0      137
   15 114    38     5521     1250     1.18     0.00      185       36     0.02     0.00      131       11        0      142
   15 115    39     6015     1469     1.09     0.00      191       37     0.02     0.00      136       11        0      148
   15 116    40     6967     1750     0.97     0.00      198       39     0.02     0.00      143       12        0      155
   15 117    41     8199     2063     0.88     0.00      207       41     0.03     0.00      150       12        0      162
   15 118    42     9969     2250     0.80     0.00      217       43     0.03     0.00      159       12        0      171
   15 119    43    10826     2344     0.37     0.00      227       46     0.03     0.00      167       13        0      180
   15 120    44    10448     2188     0.70     0.00      238       48     0.03     0.00      175       13        0      188
   15 121    45     9902     2188     0.68     0.00      248       50     0.03     0.00      183       13        0      197
   15 122    46     7171     1906     0.23     0.00      255       52     0.03     0.00      190       13        0      204
