*N2O emissions output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 27, 2025 22:35:44

*RUN   1        : 1                         WHAPS048 TUDU1501    1
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         WHAPS048
  
!              |------------------------------ Cumulative -----------------------------|------------------------------ Daily ----------------------------------|
!               N2Oemit  N2emit  NOemit   Denit  Nitrif   N2O-denit+nit      N2      NO N2Oemit  N2emit  NOemit   Denit  Nitrif   N2O-denit+nit      N2      NO   Denitrification (g[N]/ha) by soil depth (cm):                           Nitrification (g[N]/ha) by soil depth (cm):                             N2O flux (g[N]/ha) by soil depth (cm):                                  N2 flux (g[N]/ha) by soil depth (cm):                                   NO flux (g[N]/ha) by soil depth (cm):
!                 kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200
@YEAR DOY   DAS   N2OEC    N2EC    NOEC    NDNC    NITC   N2ODC   N2ONC   N2FLC   NOFLC  N2OGED   N2GED   NOGED    NDND   NITRD   N2ODD   N2OND   N2FLD   NOFLD   NDN1D   NDN2D   NDN3D   NDN4D   NDN5D   NDN6D   NDN7D   NDN8D   NDN9D   NIT1D   NIT2D   NIT3D   NIT4D   NIT5D   NIT6D   NIT7D   NIT8D   NIT9D   N2O1D   N2O2D   N2O3D   N2O4D   N2O5D   N2O6D   N2O7D   N2O8D   N2O9D   N2F1D   N2F2D   N2F3D   N2F4D   N2F5D   N2F6D   N2F7D   N2F8D   N2F9D   NOF1D   NOF2D   NOF3D   NOF4D   NOF5D   NOF6D   NOF7D   NOF8D   NOF9D   
   15 165    89    0.18    0.26    0.47    0.36   132.0   0.064   0.132   0.292   0.502     1.0     1.3     3.0     0.0     275    0.00    0.27    0.00    0.32     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.      3.     17.     20.     19.     29.     33.     82.     71.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1
   15 166    90    0.18    0.27    0.47    0.36   132.3   0.064   0.133   0.292   0.503     0.7     0.9     2.2     0.0     292    0.00    0.29    0.00    0.31     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      1.      8.      8.     22.     21.     32.     35.     89.     76.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1
   15 167    91    0.18    0.27    0.47    0.36   132.6   0.064   0.133   0.292   0.503     0.6     0.8     1.9     0.0     292    0.00    0.29    0.00    0.29     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      2.     12.      9.     15.     21.     32.     34.     90.     77.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1
   15 168    92    0.18    0.27    0.47    0.36   132.9   0.064   0.133   0.292   0.503     1.0     1.4     2.9     0.0     276    0.00    0.28    0.00    0.28     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.     12.     10.     11.     16.     31.     32.     88.     76.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1
   15 169    93    0.18    0.27    0.48    0.36   133.1   0.064   0.133   0.292   0.503     1.3     1.8     3.5     0.0     247    0.00    0.25    0.00    0.26     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.      6.      8.      9.     11.     28.     29.     83.     72.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1
   15 170    94    0.18    0.27    0.48    0.36   133.3   0.064   0.134   0.292   0.504     0.4     0.6     1.2     0.0     226    0.00    0.23    0.00    0.23     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      2.      6.      6.      6.      8.     25.     26.     78.     68.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1
   15 171    95    0.18    0.27    0.48    0.36   133.5   0.064   0.134   0.292   0.504     0.8     1.2     2.0     0.0     199    0.00    0.20    0.00    0.21     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.      4.      4.      5.      7.     21.     23.     71.     63.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1
   15 172    96    0.18    0.27    0.48    0.36   133.7   0.064   0.134   0.292   0.504     0.9     1.5     2.3     0.0     186    0.00    0.19    0.00    0.19     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.      2.      3.      5.      6.     19.     21.     69.     61.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1
   15 173    97    0.18    0.27    0.48    0.36   133.9   0.064   0.134   0.292   0.504     1.0     1.5     2.3     0.0     175    0.00    0.18    0.00    0.18     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.      1.      2.      5.      5.     17.     20.     66.     59.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1
   15 174    98    0.18    0.27    0.48    0.36   134.1   0.064   0.134   0.292   0.504     0.3     0.5     0.7     0.0     175    0.00    0.17    0.00    0.17     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      1.      3.      3.      4.      4.     16.     19.     66.     59.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1
   15 175    99    0.18    0.28    0.48    0.36   134.2   0.064   0.135   0.292   0.504     0.4     0.7     0.9     0.0     171    0.00    0.17    0.00    0.17     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      1.      3.      3.      4.      4.     15.     19.     65.     58.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1
   15 176   100    0.19    0.28    0.49    0.36   134.4   0.064   0.135   0.292   0.505     0.6     1.1     1.4     0.0     169    0.00    0.17    0.00    0.17     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.      2.      3.      4.      5.     14.     18.     66.     58.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1
   15 177   101    0.19    0.28    0.49    0.36   134.6   0.064   0.135   0.292   0.505     0.8     1.3     1.6     0.0     171    0.00    0.17    0.00    0.18     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.      1.      3.      5.      5.     14.     18.     67.     59.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1
   15 178   102    0.19    0.28    0.49    0.36   134.8   0.064   0.135   0.292   0.505     0.7     1.2     1.3     0.0     179    0.00    0.18    0.00    0.19     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.      2.      3.      6.      6.     15.     18.     69.     61.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1
   15 179   103    0.19    0.28    0.49    0.36   134.9   0.064   0.135   0.292   0.505     0.6     1.1     1.2     0.0     189    0.00    0.19    0.00    0.21     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      0.      4.      4.      7.      7.     15.     19.     71.     62.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1
   15 180   104    0.19    0.28    0.49    0.36   135.1   0.064   0.135   0.292   0.505     0.6     1.0     1.0     0.0     207    0.00    0.21    0.00    0.23     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      2.      6.      6.      8.      8.     17.     20.     75.     65.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1
   15 181   105    0.19    0.28    0.49    0.36   135.4   0.064   0.136   0.292   0.506     0.5     0.9     0.9     0.0     230    0.00    0.23    0.00    0.28     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      4.      9.      7.     10.     10.     19.     22.     80.     69.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1
   15 182   106    0.19    0.28    0.49    0.36   135.6   0.064   0.136   0.292   0.506     0.5     0.8     0.8     0.0     266    0.00    0.27    0.00    0.34     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0      8.     13.     10.     13.     12.     22.     25.     88.     75.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1
   15 183   107    0.19    0.28    0.49    0.36   135.9   0.064   0.136   0.292   0.507     0.4     0.8     0.7     0.0     303    0.00    0.30    0.00    0.42     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     13.     18.     14.     16.     16.     25.     27.     94.     80.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.1     0.1
   15 184   108    0.19    0.28    0.50    0.36   144.1   0.064   0.144   0.292   0.548     2.0     0.7     9.2     0.0    8115    0.00    8.12    0.00   41.56     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   7791.     24.     18.     20.     19.     29.     30.    100.     84.     7.8     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    41.1     0.1     0.0     0.0     0.0     0.0     0.0     0.1     0.1
   15 185   109    0.19    0.28    0.52    0.36   150.7   0.064   0.151   0.292   0.583     3.0     0.6    14.7     0.0    6628    0.00    6.63    0.00   34.77     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   6265.     30.     23.     24.     23.     33.     33.    107.     90.     6.3     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    34.3     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.1
   15 186   110    0.20    0.29    0.54    0.36   156.0   0.064   0.156   0.292   0.611     3.5     0.6    17.7     0.0    5344    0.00    5.34    0.00   28.23     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   4938.     36.     28.     28.     27.     38.     37.    115.     96.     4.9     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    27.7     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.1
   15 187   111    0.20    0.29    0.55    0.36   159.9   0.064   0.160   0.292   0.631     3.6     0.5    18.4     0.0    3873    0.00    3.87    0.00   20.26     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   3433.     40.     32.     32.     30.     42.     41.    122.    101.     3.4     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    19.6     0.2     0.1     0.0     0.0     0.0     0.0     0.1     0.1
   15 188   112    0.20    0.29    0.57    0.36   161.4   0.064   0.162   0.292   0.638     3.1     0.5    16.0     0.0    1531    0.00    1.53    0.00    6.90     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0   1072.     42.     35.     34.     31.     44.     44.    125.    104.     1.1     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     6.2     0.2     0.1     0.1     0.0     0.0     0.0     0.1     0.1
   15 189   113    0.21    0.29    0.58    0.36   162.6   0.064   0.163   0.292   0.642     2.4     0.4    11.9     0.0    1183    0.00    1.18    0.00    3.89     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    707.     42.     38.     35.     33.     46.     46.    129.    108.     0.7     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.2     0.2     0.1     0.1     0.0     0.1     0.0     0.1     0.1
   15 190   114    0.21    0.29    0.59    0.36   163.4   0.064   0.164   0.292   0.644     2.0     0.4     9.7     0.0     792    0.00    0.79    0.00    2.06     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    335.     37.     37.     34.     32.     45.     47.    123.    104.     0.3     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.4     0.1     0.1     0.1     0.0     0.0     0.1     0.1     0.1
   15 191   115    0.21    0.29    0.60    0.36   164.0   0.064   0.164   0.292   0.646     1.7     0.3     8.1     0.0     606    0.00    0.61    0.00    1.40     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    194.     33.     33.     30.     28.     40.     43.    111.     95.     0.2     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.8     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.1
   15 192   116    0.21    0.29    0.61    0.36   164.5   0.064   0.165   0.292   0.647     1.5     0.3     6.8     0.0     488    0.00    0.49    0.00    1.03     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    119.     29.     29.     26.     25.     35.     39.     99.     87.     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.5     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.1
   15 193   117    0.21    0.29    0.61    0.36   164.9   0.064   0.165   0.292   0.647     1.3     0.3     5.8     0.0     433    0.00    0.43    0.00    0.88     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     82.     27.     28.     24.     23.     33.     37.     95.     83.     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.4     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.1
   15 194   118    0.21    0.29    0.62    0.36   165.3   0.064   0.166   0.292   0.648     1.2     0.3     5.0     0.0     379    0.00    0.38    0.00    0.74     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     52.     24.     25.     22.     21.     31.     35.     90.     79.     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.3     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.1
   15 195   119    0.22    0.29    0.62    0.36   165.7   0.064   0.166   0.292   0.649     1.0     0.3     4.1     0.0     367    0.00    0.37    0.00    0.68     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     43.     23.     25.     22.     21.     30.     34.     90.     79.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.2     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.1
   15 196   120    0.22    0.29    0.62    0.36   166.1   0.064   0.166   0.292   0.650     0.9     0.3     3.4     0.0     376    0.00    0.38    0.00    0.67     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     35.     23.     27.     23.     22.     32.     36.     95.     83.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.2     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.1
   15 197   121    0.22    0.29    0.63    0.36   166.5   0.064   0.167   0.292   0.650     0.8     0.2     2.9     0.0     387    0.00    0.39    0.00    0.67     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     27.     24.     28.     24.     23.     33.     38.    102.     87.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.1
   15 198   122    0.22    0.29    0.63    0.36   166.8   0.064   0.167   0.292   0.651     0.7     0.2     2.4     0.0     389    0.00    0.39    0.00    0.64     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     19.     24.     29.     25.     23.     34.     39.    107.     90.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.1
   15 199   123    0.22    0.29    0.63    0.36   167.2   0.064   0.168   0.292   0.652     0.6     0.2     2.1     0.0     392    0.00    0.39    0.00    0.63     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     14.     23.     29.     25.     24.     34.     39.    111.     94.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.1     0.1
